,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
544,-10,-17,-15,-20,-11,-17,-14,-12,-17,-13,-18,-18,-19,-18,-11,-18,-16,-17,-18,-16
545,-12,-17,-15,-20,-16,-20,-14,-14,-16,-13,-19,-18,-20,-22,-11,-17,-17,-18,-20,-18
546,-13,-21,-15,-19,-14,-22,-14,-13,-18,-12,-19,-19,-19,-20,-9,-19,-19,-18,-20,-19
547,-14,-22,-14,-19,-15,-21,-14,-10,-19,-12,-21,-19,-20,-18,-7,-20,-21,-16,-19,-18
548,-15,-20,-14,-20,-14,-22,-15,-10,-19,-12,-19,-20,-22,-16,-9,-17,-20,-19,-20,-20
549,-16,-20,-13,-22,-12,-22,-14,-11,-17,-11,-20,-18,-22,-17,-10,-16,-22,-20,-19,-17
550,-16,-19,-13,-19,-14,-23,-14,-11,-16,-10,-20,-19,-20,-17,-8,-14,-22,-19,-18,-19
551,-16,-18,-14,-19,-12,-20,-14,-8,-17,-9,-17,-17,-22,-17,-11,-16,-19,-19,-15,-20
552,-15,-16,-10,-16,-11,-19,-12,-6,-14,-8,-17,-17,-18,-11,-14,-12,-18,-17,-15,-18
553,-14,-13,-12,-13,-10,-20,-9,-8,-13,-8,-16,-13,-15,-12,-12,-11,-17,-18,-14,-17
554,-14,-11,-9,-9,-10,-16,-10,-7,-11,-9,-14,-11,-13,-11,-11,-8,-15,-17,-9,-15
555,-10,-8,-7,-5,-10,-13,-7,-4,-8,-7,-12,-10,-10,-6,-12,-8,-12,-14,-9,-15
556,-9,-2,-5,-3,-7,-11,-7,-4,-9,-6,-10,-6,-8,-5,-13,-1,-8,-10,-6,-10
557,-7,1,-7,-1,-9,-6,-5,-3,-4,-4,-6,-2,-3,-4,-15,3,-5,-9,-4,-8
558,-6,0,-6,2,-8,-3,-3,1,-1,-3,-3,-1,-1,0,-12,3,-5,-4,0,-4
559,-1,5,-5,3,-6,2,-3,2,-1,0,1,4,2,5,-9,8,-2,-4,3,-3
560,1,8,-2,9,-6,4,-4,1,3,-1,4,7,5,7,-7,8,3,-1,7,0
561,2,13,-1,12,-4,6,0,3,7,-1,5,10,7,8,-4,10,5,1,11,3
562,3,14,-1,15,-3,13,0,3,11,0,6,10,13,12,-2,10,8,5,14,6
563,5,18,0,15,-1,13,1,4,13,0,9,15,14,14,1,14,13,5,15,10
564,6,17,2,18,3,18,2,6,16,4,12,19,16,17,1,16,15,8,20,12
565,9,19,4,19,3,21,6,8,16,5,17,20,19,16,4,20,16,11,23,15
566,8,19,6,17,2,21,7,9,18,6,19,20,21,16,9,21,20,14,21,17
567,9,17,7,19,2,25,9,5,21,7,21,21,23,17,8,23,21,16,23,16
568,10,21,9,20,5,24,9,11,21,7,22,21,23,16,10,23,22,19,24,19
569,13,18,7,20,8,24,11,11,22,8,22,21,22,17,13,20,23,17,23,22
570,14,22,10,19,10,26,10,9,22,9,21,22,22,14,12,20,23,20,24,22
571,13,20,10,20,8,27,9,9,21,10,22,21,23,15,13,20,23,19,23,22
572,14,16,10,19,7,25,8,12,22,11,24,20,22,13,12,20,23,19,24,21
573,15,16,9,17,9,24,9,10,22,13,23,20,19,11,13,20,22,21,21,23
574,15,14,11,15,11,21,7,12,22,11,24,20,20,12,15,19,21,19,17,22
575,15,13,9,12,10,20,8,12,18,12,21,19,17,12,15,18,19,18,17,21
576,13,13,9,10,8,18,11,12,16,12,17,15,16,13,15,14,18,16,15,20
577,15,9,13,9,8,13,9,8,15,13,15,14,14,11,16,11,16,15,12,18
578,13,9,11,8,11,12,10,10,13,11,15,13,10,10,15,9,11,15,8,16
579,10,6,11,7,11,10,11,9,12,11,12,12,9,7,17,9,11,14,10,13
580,10,6,13,5,12,7,9,10,12,12,8,11,6,8,14,8,10,11,9,13
581,8,0,11,3,11,6,9,9,10,12,6,8,6,7,15,8,7,11,4,13
582,7,1,10,-1,11,3,10,7,6,11,7,4,4,5,12,4,5,9,1,11
583,4,-3,11,-3,12,2,11,7,5,10,3,1,3,8,12,-1,2,5,0,7
584,3,-4,10,-4,12,-1,8,4,4,9,2,-2,-2,5,10,-2,-1,5,-2,5
585,1,-6,7,-6,13,-6,10,3,-2,10,-1,-5,-4,4,11,-3,-3,2,-6,3
586,0,-7,7,-8,11,-7,11,3,-2,5,-5,-6,-4,3,7,-6,-7,0,-5,0
587,-1,-8,4,-8,10,-7,9,3,-5,3,-7,-9,-6,2,4,-9,-6,-4,-8,-4
588,-2,-6,4,-9,9,-10,9,0,-5,4,-6,-9,-8,3,2,-10,-5,-3,-10,-5
589,-3,-7,2,-10,8,-10,7,-3,-7,1,-5,-12,-11,3,2,-10,-9,-7,-12,-7
590,-4,-11,0,-12,6,-11,5,-1,-12,-1,-8,-11,-10,2,-1,-11,-8,-8,-10,-9
591,-5,-8,-1,-12,4,-11,3,-4,-12,-5,-7,-13,-11,-1,-5,-13,-10,-9,-11,-8
592,-6,-12,-3,-13,2,-11,5,-6,-11,-4,-8,-13,-11,-3,-5,-12,-8,-9,-12,-9
593,-7,-13,-5,-15,1,-11,1,-10,-14,-9,-9,-14,-13,-4,-5,-15,-10,-13,-12,-11
594,-5,-12,-6,-16,-1,-13,-3,-11,-14,-8,-8,-14,-15,-6,-8,-16,-10,-15,-13,-12
595,-8,-12,-10,-15,-4,-16,-6,-14,-13,-10,-11,-16,-15,-8,-8,-15,-13,-13,-15,-13
596,-9,-15,-12,-15,-6,-14,-8,-15,-13,-10,-13,-16,-16,-9,-8,-15,-15,-15,-14,-14
597,-8,-15,-11,-14,-8,-15,-10,-14,-14,-10,-14,-15,-17,-12,-9,-18,-16,-17,-13,-15
598,-12,-18,-12,-16,-9,-14,-15,-14,-15,-11,-12,-18,-16,-11,-10,-17,-14,-15,-15,-14
599,-13,-16,-11,-16,-8,-16,-14,-14,-16,-13,-16,-17,-18,-12,-10,-17,-14,-14,-16,-15
600,-16,-17,-13,-14,-11,-16,-14,-13,-17,-12,-15,-18,-17,-15,-12,-18,-14,-15,-16,-16
601,-15,-17,-18,-15,-12,-15,-16,-10,-17,-15,-15,-17,-18,-18,-16,-19,-16,-17,-17,-19
602,-16,-15,-16,-16,-11,-19,-17,-11,-19,-13,-16,-17,-15,-19,-15,-15,-14,-18,-14,-16
603,-17,-15,-15,-15,-14,-15,-18,-13,-16,-15,-14,-17,-13,-21,-17,-13,-14,-18,-13,-17
604,-16,-13,-15,-12,-12,-13,-18,-10,-16,-17,-16,-16,-13,-20,-15,-11,-14,-18,-12,-15
605,-13,-12,-14,-10,-15,-13,-20,-8,-17,-17,-16,-14,-11,-21,-16,-9,-12,-16,-10,-14
606,-11,-11,-14,-10,-14,-10,-20,-9,-15,-15,-15,-11,-9,-22,-13,-8,-11,-14,-9,-13
607,-10,-9,-15,-7,-14,-8,-21,-9,-11,-13,-11,-9,-7,-18,-11,-4,-9,-12,-7,-10
608,-12,-6,-12,-6,-16,-8,-17,-8,-9,-15,-11,-9,-6,-15,-10,-5,-8,-9,-5,-9
609,-9,-4,-11,-6,-15,-5,-14,-4,-7,-14,-7,-4,-6,-15,-9,-2,-4,-9,-4,-7
610,-6,-1,-11,-4,-15,-4,-11,-3,-5,-10,-4,-1,-3,-12,-7,2,-4,-7,-2,-3
611,-4,0,-9,1,-12,-1,-10,-2,-4,-10,-4,1,0,-10,-5,2,-1,-4,0,-3
612,2,3,-6,3,-11,0,-8,-2,-2,-5,-2,3,1,-6,-3,4,-2,-3,1,-2
613,-1,5,-3,4,-8,1,-7,1,1,-2,2,6,4,-1,-2,9,1,-1,5,-1
614,1,7,-3,8,-7,4,-5,4,5,-1,3,9,5,1,0,10,2,2,7,1
615,2,5,1,8,-9,6,0,6,8,2,4,9,8,5,0,11,4,5,9,3
616,5,7,4,9,-3,8,4,7,9,3,7,12,8,6,3,13,7,6,12,5
617,3,10,6,11,0,10,3,10,11,7,9,12,11,8,6,12,7,8,13,7
618,6,13,9,14,3,15,7,11,13,9,10,13,13,10,9,13,11,9,13,10
619,9,12,6,16,6,13,9,11,14,9,12,12,14,10,10,15,9,11,17,8
620,11,13,5,17,9,11,11,12,14,10,14,13,15,14,10,15,11,12,16,11
621,11,15,8,18,9,14,10,10,14,12,17,14,14,15,12,17,13,14,17,10
622,12,17,9,19,9,14,12,10,12,12,16,14,14,16,12,18,13,12,18,12
623,12,18,10,18,10,17,12,11,13,14,17,15,16,19,13,18,15,14,18,15
624,11,18,10,18,11,16,12,14,16,14,18,16,18,20,14,18,15,17,19,16
625,13,19,11,17,10,17,13,14,19,13,20,17,17,19,12,18,14,18,22,17
626,13,16,13,16,13,18,14,12,18,11,20,14,17,20,14,18,18,19,19,16
627,15,15,12,15,15,17,15,12,16,13,19,16,16,19,15,17,17,19,17,16
628,16,17,13,14,15,20,15,12,17,14,22,17,17,19,16,17,16,17,17,15
629,16,13,13,12,13,21,13,11,15,14,20,16,17,20,15,13,15,17,14,16
630,14,12,12,11,12,20,12,12,14,14,16,13,13,19,13,11,16,16,14,15
631,14,10,10,9,14,18,11,11,13,14,16,13,13,16,13,9,16,15,12,14
632,11,8,12,9,14,15,12,8,14,16,15,10,10,17,13,6,13,14,11,13
633,10,4,11,8,14,12,11,9,11,13,13,10,9,13,12,5,12,12,9,12
634,10,3,10,4,13,10,12,10,10,12,10,7,7,12,10,6,10,9,5,11
635,10,0,10,3,12,5,11,11,8,12,8,5,6,9,9,3,8,7,5,10
636,7,0,10,2,9,2,7,10,7,11,7,4,5,6,7,0,3,5,4,7
637,4,-4,8,1,13,1,6,8,1,8,6,3,3,4,7,0,3,5,3,3
638,5,-2,7,-2,12,0,9,5,-1,6,2,1,1,1,7,0,0,4,1,0
639,2,-3,2,1,8,-2,6,3,1,6,1,0,2,-1,3,-1,0,1,0,-1
640,1,-3,1,-1,6,-3,3,2,1,3,-1,-1,-1,1,1,-4,-2,-1,-3,-4
641,1,-7,0,-5,3,-5,2,0,0,1,-2,-3,-3,-1,3,0,-4,-1,-4,-4
642,-1,-7,-2,-8,1,-7,0,-4,-3,1,-4,-6,-5,-5,3,-4,-7,-1,-7,-4
643,-3,-8,0,-7,1,-10,-1,-5,-6,0,-4,-7,-6,-5,3,-4,-6,-2,-8,-3
644,-5,-9,-2,-10,1,-10,-6,-7,-4,-5,-4,-7,-7,-6,4,-7,-6,-4,-11,-7
645,-6,-11,-3,-9,-1,-11,-6,-9,-7,-3,-7,-10,-8,-7,0,-9,-7,-4,-11,-5
646,-8,-9,-5,-11,-2,-11,-4,-10,-7,-5,-9,-12,-9,-5,-2,-10,-10,-4,-13,-7
647,-11,-10,-8,-12,-4,-9,-6,-9,-9,-7,-9,-13,-11,-5,-4,-10,-11,-9,-10,-10
648,-11,-12,-8,-13,-4,-12,-7,-12,-12,-7,-10,-15,-13,-4,-6,-10,-11,-9,-15,-8
649,-14,-14,-10,-13,-6,-10,-6,-10,-11,-9,-11,-12,-14,-7,-7,-12,-12,-10,-13,-8
650,-12,-15,-9,-15,-8,-11,-6,-12,-11,-8,-11,-12,-16,-9,-8,-13,-14,-12,-13,-10
651,-13,-17,-11,-16,-7,-13,-6,-10,-11,-9,-11,-15,-15,-9,-13,-14,-14,-12,-14,-10
652,-14,-16,-12,-16,-7,-15,-6,-13,-11,-11,-12,-15,-16,-11,-12,-14,-16,-13,-18,-11
653,-15,-14,-11,-15,-8,-17,-10,-10,-12,-11,-13,-16,-14,-14,-11,-15,-18,-14,-15,-11
654,-13,-14,-14,-14,-8,-14,-12,-11,-14,-11,-15,-15,-16,-12,-14,-18,-17,-16,-16,-11
655,-12,-13,-16,-11,-10,-16,-15,-12,-13,-15,-16,-15,-15,-13,-17,-15,-15,-16,-14,-15
656,-11,-12,-17,-11,-13,-13,-13,-13,-12,-13,-15,-11,-13,-14,-15,-13,-18,-17,-14,-11
657,-12,-10,-16,-10,-12,-11,-15,-13,-14,-15,-14,-10,-11,-15,-13,-14,-15,-17,-12,-13
658,-12,-10,-18,-9,-13,-7,-15,-11,-12,-16,-12,-11,-9,-14,-16,-13,-13,-15,-8,-14
659,-11,-11,-16,-9,-15,-8,-14,-10,-9,-13,-12,-11,-8,-13,-13,-10,-10,-13,-5,-13
660,-10,-7,-16,-9,-16,-8,-14,-11,-8,-13,-8,-9,-7,-10,-12,-8,-9,-12,-6,-14
661,-12,-7,-12,-7,-14,-5,-12,-11,-10,-13,-7,-8,-3,-10,-12,-9,-7,-10,-4,-10
662,-9,-3,-12,-5,-12,-5,-11,-8,-6,-9,-8,-9,-4,-6,-11,-7,-6,-10,-4,-9
663,-6,-3,-9,-1,-12,-4,-9,-5,-7,-8,-5,-4,-5,-9,-12,-5,-4,-6,-3,-9
664,-5,-1,-8,0,-14,-6,-7,-2,-5,-6,-4,-2,-3,-7,-7,-2,-2,-7,-2,-7
665,-1,-1,-6,3,-10,-1,-8,-1,-3,-3,-4,-2,-1,-7,-8,2,-1,-6,0,-6
666,0,2,-6,2,-9,1,-6,0,-1,0,-2,1,1,-4,-4,3,2,-6,5,-5
667,2,4,-1,3,-6,4,-4,2,3,-1,1,3,3,-5,-2,7,3,-2,5,-1
668,2,4,-1,5,-5,3,-5,7,3,1,2,3,3,-4,0,6,7,2,6,-1
669,2,6,2,8,-2,7,-2,8,2,2,4,6,6,-2,-1,6,9,3,7,1
670,3,8,5,9,0,9,0,7,5,5,6,9,7,0,-3,7,10,4,9,3
671,5,11,7,8,-2,9,2,9,10,7,5,11,11,1,2,11,10,4,11,7
672,5,8,5,9,0,9,3,11,12,9,5,15,11,1,6,13,13,7,11,9
673,8,13,7,11,3,11,3,12,10,7,10,17,11,5,6,16,13,8,13,12
674,10,15,9,15,6,12,5,12,13,10,10,20,15,6,7,17,13,10,14,13
675,9,15,11,14,4,13,6,12,17,12,11,20,19,9,11,17,14,12,18,14
676,11,13,10,16,4,13,8,15,19,13,11,19,18,12,13,18,15,14,15,16
677,12,11,12,15,9,14,10,13,21,12,15,17,18,11,14,15,14,17,17,14
678,14,12,16,14,9,14,11,14,19,17,14,16,17,13,15,16,16,19,13,18
679,14,8,15,13,12,13,13,15,18,15,14,14,18,13,19,11,13,16,14,18
680,14,8,16,13,13,11,15,13,14,13,14,13,16,16,18,11,11,15,12,16
681,12,10,17,10,16,9,16,15,15,11,14,11,13,15,18,11,12,13,13,15
682,12,10,18,8,14,9,17,14,15,14,13,9,10,16,19,12,8,14,11,16
683,10,6,16,9,14,9,18,12,15,14,13,7,7,16,18,10,10,14,10,12
684,11,6,16,8,14,8,18,13,10,14,10,7,7,15,18,8,9,12,10,13
685,10,7,14,6,17,5,18,13,7,12,10,6,5,15,17,7,9,13,7,11
686,8,2,13,5,14,7,16,12,6,11,12,4,4,14,14,5,6,11,3,8
687,9,2,10,3,13,7,17,11,6,9,8,4,1,12,12,5,7,8,2,8
688,8,3,10,2,14,4,12,8,6,7,6,2,2,11,10,3,6,7,2,7
689,6,2,8,2,12,4,11,8,4,4,7,-1,-3,8,8,3,3,6,1,8
690,5,1,5,1,10,4,8,5,1,3,4,-2,-3,8,7,-2,0,4,0,5
691,5,1,2,1,9,3,9,4,1,1,4,-3,-5,9,5,0,2,0,0,3
692,2,-1,4,0,7,1,3,1,0,-1,3,-1,-4,8,3,1,1,1,0,-1
693,1,-5,3,-1,6,5,3,0,0,-2,2,-4,-3,8,1,-3,-1,-1,-1,0
694,0,-5,0,-3,5,2,2,-2,-3,-4,-2,-4,-5,5,-2,-6,-3,-2,-2,-1
695,-2,-6,-1,-2,2,1,0,-3,-2,-2,-2,-5,-4,7,-3,-5,-5,-4,-2,-2
696,-6,-6,-3,-5,-1,-3,-2,-7,-4,-4,-3,-7,-4,5,-3,-6,-5,-6,-3,-2
697,-6,-5,-4,-5,1,-2,-5,-6,-7,-6,-4,-8,-2,6,-8,-9,-7,-6,-5,-2
698,-5,-6,-5,-6,-4,-5,-5,-7,-9,-7,-5,-8,-3,4,-9,-7,-5,-6,-4,-4
699,-12,-7,-5,-5,-5,-5,-6,-10,-6,-7,-5,-5,-4,4,-9,-6,-7,-8,-4,-4
700,-12,-7,-7,-8,-4,-4,-9,-10,-7,-4,-5,-6,-4,3,-8,-6,-8,-7,-4,-7
701,-12,-7,-9,-10,-7,-5,-10,-11,-8,-6,-8,-8,-3,0,-10,-3,-7,-9,-6,-8
702,-14,-7,-10,-9,-5,-5,-10,-11,-7,-7,-7,-6,-3,-1,-8,-7,-6,-6,-6,-6
703,-15,-10,-12,-10,-9,-5,-12,-13,-6,-4,-6,-5,-5,-5,-10,-7,-7,-7,-7,-5
704,-16,-10,-11,-11,-11,-4,-12,-12,-8,-7,-7,-7,-3,-5,-10,-8,-9,-7,-8,-7
705,-16,-7,-14,-10,-11,-6,-11,-12,-10,-10,-6,-7,-5,-6,-12,-6,-7,-7,-9,-6
706,-15,-7,-16,-11,-11,-8,-11,-14,-9,-13,-7,-7,-7,-7,-14,-7,-9,-8,-9,-8
707,-15,-7,-16,-10,-15,-6,-13,-16,-9,-11,-9,-7,-7,-10,-14,-7,-8,-8,-10,-9
708,-14,-8,-17,-10,-15,-8,-14,-14,-9,-11,-8,-5,-7,-12,-13,-6,-8,-7,-8,-11
709,-13,-8,-17,-11,-15,-9,-11,-13,-10,-13,-6,-5,-7,-12,-11,-6,-7,-9,-9,-9
710,-12,-10,-16,-10,-16,-9,-10,-13,-8,-12,-4,-6,-9,-13,-8,-7,-8,-10,-11,-6
711,-10,-9,-16,-11,-18,-10,-11,-11,-10,-11,-4,-5,-9,-14,-8,-9,-10,-10,-11,-8
712,-8,-11,-14,-12,-15,-9,-10,-10,-9,-10,-7,-6,-11,-15,-10,-7,-9,-10,-12,-9
713,-8,-10,-13,-10,-13,-9,-11,-8,-9,-10,-8,-5,-11,-16,-10,-9,-8,-10,-12,-9
714,-6,-8,-12,-12,-12,-11,-9,-5,-9,-10,-7,-6,-10,-16,-8,-10,-10,-8,-12,-8
715,-8,-8,-11,-8,-12,-8,-10,-4,-8,-11,-9,-6,-11,-17,-8,-6,-9,-9,-9,-9
716,-6,-8,-10,-8,-11,-8,-10,-2,-7,-7,-11,-9,-10,-16,-7,-6,-7,-10,-7,-8
717,-6,-6,-8,-6,-10,-5,-8,0,-6,-7,-7,-5,-4,-15,-7,-4,-7,-10,-7,-10
718,-5,-4,-6,-1,-11,-5,-7,2,-5,-7,-9,-5,-4,-13,-6,-4,-8,-8,-6,-7
719,-6,-1,-4,-1,-9,-2,-3,3,-2,-6,-7,-3,-2,-13,-6,-3,-5,-8,-2,-7
720,-3,0,-2,-1,-7,0,-1,4,0,-3,-3,-3,-1,-11,-2,-1,-3,-9,-1,-3
721,-1,2,-4,1,-5,1,-2,7,2,-2,-2,0,2,-10,-2,2,-1,-3,1,0
722,2,2,-1,4,-2,3,0,9,3,-1,2,2,3,-6,-2,2,-1,-1,3,1
723,3,6,0,6,-1,6,1,10,4,2,1,3,3,-1,0,4,0,1,7,1
724,5,7,2,6,1,5,1,10,4,5,4,6,3,1,1,6,3,3,7,1
725,8,9,4,8,4,7,4,12,5,8,5,5,9,3,2,7,4,5,8,3
726,12,11,4,10,4,10,5,13,7,9,6,10,9,8,6,11,8,2,10,5
727,11,10,6,12,7,9,7,15,6,11,10,10,12,10,9,11,10,4,10,6
728,12,11,7,13,7,11,8,18,9,13,12,11,11,11,10,10,11,8,13,8
729,14,11,10,12,6,11,10,15,12,15,12,14,15,11,10,11,14,8,13,6
730,14,14,13,9,9,10,15,15,10,15,16,12,16,13,11,12,15,10,14,8
731,17,15,15,13,12,8,16,15,13,16,15,13,15,15,12,14,16,11,14,12
732,18,11,14,14,12,7,15,14,12,17,15,17,14,14,13,14,13,12,15,12
733,16,13,15,13,14,11,13,17,15,17,15,16,15,14,13,14,15,12,15,12
734,16,12,14,11,13,11,15,15,16,17,14,17,13,16,17,15,14,10,16,13
735,17,10,14,13,14,12,14,12,15,17,13,17,14,15,18,15,14,12,15,12
736,15,9,16,12,13,11,15,14,15,18,12,16,17,12,17,12,13,13,14,14
737,15,8,13,11,12,12,15,13,14,15,13,13,14,13,18,12,14,15,13,15
738,13,5,13,11,13,13,14,9,12,13,12,12,13,13,19,11,13,13,10,13
739,11,6,14,8,13,10,15,7,12,15,12,8,10,12,23,8,10,12,9,13
740,12,4,12,4,13,10,12,5,11,12,11,6,8,12,18,7,10,11,6,14
741,10,2,8,2,13,7,12,2,8,12,8,4,6,12,17,4,7,9,5,12
742,8,3,9,1,12,4,9,4,4,10,5,3,5,11,16,3,5,10,1,9
743,7,1,7,-3,10,4,8,4,4,9,5,1,1,10,13,1,0,6,4,8
744,4,-1,6,-3,10,7,9,2,1,9,1,0,-2,10,11,0,2,7,1,5
745,2,-4,4,-4,9,4,6,1,0,6,1,0,-3,9,9,0,0,6,-3,5
746,2,-3,3,-7,7,0,8,1,1,7,0,-4,-5,7,6,-3,-2,4,-6,3
747,-3,-6,2,-8,7,0,6,0,-2,5,-2,-8,-6,6,7,-5,-4,0,-5,0
748,-5,-6,0,-8,6,-4,4,2,-4,1,0,-6,-8,3,2,-8,-7,1,-9,0
749,-6,-6,-2,-10,2,-6,4,-2,-7,0,-6,-7,-9,3,2,-9,-6,-1,-11,-3
750,-8,-7,-5,-6,1,-5,2,-2,-4,-1,-7,-8,-8,1,-2,-7,-5,-6,-8,-4
751,-11,-10,-5,-8,0,-7,-2,-5,-5,-4,-8,-8,-8,0,-5,-7,-8,-5,-9,-7
752,-12,-8,-7,-9,-4,-6,-3,-7,-8,-6,-7,-8,-11,-1,-9,-8,-6,-8,-10,-8
753,-14,-8,-8,-8,-6,-7,-6,-9,-5,-7,-6,-8,-8,-3,-10,-7,-7,-7,-11,-10
754,-16,-11,-9,-7,-7,-8,-8,-9,-6,-9,-7,-9,-8,-6,-12,-9,-9,-8,-11,-10
755,-18,-11,-9,-9,-7,-9,-11,-9,-7,-12,-8,-10,-7,-6,-15,-10,-7,-7,-6,-9
756,-17,-11,-11,-8,-8,-9,-10,-10,-8,-14,-7,-9,-6,-6,-16,-9,-9,-8,-5,-9
757,-19,-8,-13,-7,-9,-7,-11,-12,-8,-16,-8,-9,-7,-6,-18,-9,-9,-10,-6,-6
758,-16,-8,-13,-6,-9,-9,-12,-12,-11,-15,-11,-11,-6,-3,-20,-9,-7,-9,-7,-9
759,-15,-8,-12,-6,-11,-7,-13,-15,-11,-15,-13,-10,-6,-5,-19,-6,-7,-9,-7,-10
760,-15,-6,-14,-3,-10,-8,-13,-17,-9,-16,-10,-6,-6,-5,-19,-6,-8,-11,-6,-11
761,-14,-4,-13,-4,-12,-4,-15,-17,-9,-15,-9,-5,-2,-6,-21,-4,-7,-9,-5,-9
762,-13,-6,-14,-5,-13,-2,-14,-12,-9,-13,-8,-3,-4,-5,-17,-3,-4,-9,-4,-10
763,-12,-4,-14,-6,-10,-4,-14,-13,-8,-13,-9,-6,-4,-5,-18,-5,-3,-7,-4,-10
764,-13,-4,-10,-7,-13,-4,-15,-13,-5,-12,-9,-5,-5,-4,-15,-5,-2,-6,-4,-6
765,-10,-2,-11,-5,-9,-4,-14,-12,-6,-14,-8,-2,-3,-3,-17,-4,-3,-4,-3,-6
766,-10,-1,-11,-4,-12,-2,-15,-9,-4,-13,-6,-2,-3,-4,-13,-2,1,-6,-4,-5
767,-9,-1,-13,-3,-12,-6,-13,-9,-4,-9,-6,-2,-2,-6,-10,1,0,-6,-1,-6
768,-5,0,-9,-2,-14,-1,-12,-11,-2,-7,-2,1,1,-7,-9,1,-2,-2,0,-3
769,-6,0,-7,-1,-10,-1,-12,-7,-3,-7,-1,3,3,-9,-6,1,0,-2,3,0
770,-5,1,-7,-2,-11,1,-9,-4,-1,-8,0,5,6,-9,-4,1,4,-2,2,-1
771,-1,0,-4,-1,-10,0,-10,-3,1,-5,3,5,5,-10,-4,0,5,-4,3,0
772,2,-1,-3,1,-9,0,-10,-2,4,-4,3,4,3,-12,-2,1,4,-1,3,1
773,3,-2,-3,1,-9,0,-7,0,3,-5,2,3,3,-11,2,2,2,2,2,2
774,6,-1,-3,3,-5,0,-6,1,2,-4,2,3,2,-12,4,5,2,0,1,2
775,8,3,0,5,-5,1,-4,3,4,-2,4,4,-1,-12,5,5,4,2,0,3
776,10,4,1,4,-3,2,-1,5,3,-1,3,4,-1,-11,9,6,1,0,4,0
777,11,4,1,3,-2,2,0,6,5,2,3,3,3,-9,9,8,1,3,3,2
778,11,5,2,5,-1,5,2,10,6,5,6,5,1,-7,12,8,4,5,4,4
779,13,6,5,5,2,5,6,12,8,5,5,7,1,-6,13,8,4,3,4,5
780,14,4,7,5,4,5,7,12,6,5,5,6,4,-5,16,7,5,5,7,5
781,13,3,8,8,8,8,11,15,5,5,7,5,3,-2,17,7,7,6,7,7
782,13,5,11,7,7,7,11,18,7,10,7,8,4,1,16,8,7,5,10,7
783,15,9,12,10,10,7,10,19,6,13,8,7,3,5,17,7,6,5,8,7
784,15,10,13,7,14,7,12,19,7,14,8,7,3,7,15,8,7,5,8,8
785,13,11,16,9,14,8,14,17,9,13,9,9,7,7,14,9,8,7,9,9
786,16,10,16,9,13,10,14,17,10,16,11,10,8,10,18,9,9,8,9,9
787,15,7,15,8,17,11,15,19,9,18,10,8,6,11,16,9,10,9,7,10
788,13,6,17,6,17,10,15,17,8,17,11,8,10,11,15,7,8,10,7,11
789,10,5,16,7,16,9,16,16,10,18,11,7,9,13,15,6,9,10,7,10
790,11,4,16,5,16,6,15,14,9,19,10,5,8,16,14,3,9,9,7,12
791,11,3,15,4,17,5,15,16,6,17,8,6,9,15,14,2,7,6,6,10
792,10,3,16,2,17,3,17,11,6,16,6,5,9,15,10,3,7,5,6,11
793,11,0,14,3,17,2,16,10,8,16,6,2,9,15,11,3,6,4,3,9
794,8,0,13,3,14,3,13,8,7,17,5,2,6,16,10,1,5,0,5,7
795,7,-3,13,1,14,5,11,6,3,14,5,1,5,13,9,-1,3,2,5,2
796,3,-2,11,2,14,3,12,2,0,12,4,1,7,11,8,0,3,1,4,2
797,2,-2,9,2,10,2,10,3,1,11,2,-1,5,11,8,3,3,2,4,3
798,1,-3,6,-1,9,3,10,1,0,10,2,-2,5,10,4,-1,3,1,4,0
799,-2,-2,4,-2,10,3,8,0,-2,8,0,-1,2,11,3,-2,0,1,1,1
800,-2,-3,1,-4,7,-1,7,-4,-2,6,-3,-3,-3,4,2,-1,-2,1,-3,1
801,-8,-7,1,-5,5,-3,5,-5,-5,2,-2,-5,-2,5,1,1,-2,-1,0,-2
802,-9,-7,-5,-6,3,-3,2,-5,-5,1,-3,-5,-4,5,-1,-2,-1,-1,-2,-3
803,-12,-7,-6,-6,0,-3,1,-9,-7,-1,-2,-3,-6,3,-2,-4,-2,0,-3,-4
804,-11,-7,-8,-7,-3,-4,-1,-10,-6,-2,-4,-3,-4,1,-4,-4,-2,-3,-7,-5
805,-16,-9,-10,-10,-4,-5,-4,-9,-9,-7,-4,-5,-8,0,-6,-6,-3,-5,-8,-4
806,-15,-10,-14,-10,-6,-4,-8,-10,-10,-10,-6,-7,-9,1,-6,-6,-6,-2,-9,-3
807,-16,-8,-14,-10,-9,-4,-10,-13,-8,-13,-6,-5,-10,-1,-10,-7,-7,-3,-8,-5
808,-15,-10,-16,-9,-12,-6,-10,-11,-6,-15,-7,-7,-10,-2,-13,-8,-9,-5,-11,-7
809,-16,-11,-18,-10,-12,-8,-14,-12,-7,-16,-10,-9,-8,-5,-14,-7,-8,-5,-9,-7
810,-13,-8,-18,-9,-15,-9,-15,-12,-6,-17,-9,-6,-11,-7,-14,-6,-11,-6,-11,-5
811,-15,-7,-18,-5,-15,-6,-15,-14,-7,-17,-8,-5,-11,-5,-14,-6,-9,-6,-7,-5
812,-16,-6,-17,-6,-18,-5,-19,-14,-3,-17,-9,-4,-5,-5,-15,-4,-6,-8,-6,-7
