,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
518,-3,4,-4,1,3,1,-1,-5,2,-2,2,1,-1,1,-1,-2,-3,2,1,0,-2
519,-3,0,-4,0,9,1,-5,-6,-2,-2,0,2,-1,-3,-3,-4,-1,-2,-2,-3,-3
520,-4,-1,-2,0,8,0,-7,-7,-4,-4,-1,3,-4,-3,-2,-2,-3,-3,-2,-3,-2
521,-4,-1,-6,-1,9,2,-7,-4,-5,-4,-5,1,-3,-4,-5,-3,-5,-3,-3,-4,-4
522,-4,-3,-4,-4,9,1,-5,-2,-5,-4,-4,1,-3,-2,-3,-5,-1,-4,-5,-6,-3
523,-4,-3,-2,-6,8,1,-5,-1,-5,-4,-4,1,-4,-2,0,-3,-3,-5,-3,-4,-2
524,-4,-3,-4,-4,2,3,-4,0,-4,-5,-1,1,1,1,-4,-5,0,-6,-2,-2,-2
525,-4,1,-3,-6,3,2,-4,-1,-3,-4,-4,4,-2,1,0,-5,-2,-3,-2,-2,-1
526,0,-4,-1,-5,7,2,-4,0,0,-3,-3,3,-3,-3,-2,-4,-1,-5,-2,-2,-4
527,-3,-5,-6,-4,4,-1,-4,2,-2,0,-3,6,-2,-5,-3,-4,1,-8,-2,-7,-1
528,-3,-3,-3,-8,3,0,-7,-2,-2,-5,-3,4,-4,-4,-4,-1,-5,-4,3,-7,-2
529,-3,-7,-2,-5,6,0,-4,1,-3,1,0,5,-2,-3,-6,-5,-2,-5,-3,-3,1
530,-1,-4,-1,-7,4,1,0,3,-5,2,-2,2,-3,0,0,-1,-1,-1,-2,-3,3
531,3,-1,1,-3,6,2,0,2,-5,3,1,1,2,1,0,1,0,1,-3,1,-1
532,2,0,3,-2,2,2,3,6,-3,2,1,3,2,4,4,-1,1,1,-2,1,4
533,6,3,5,0,0,4,4,6,-1,2,3,2,1,4,5,0,0,3,1,5,5
534,5,0,6,5,1,1,7,9,0,5,3,1,7,6,7,2,4,2,3,4,8
535,7,5,8,3,-4,2,10,7,3,6,1,-6,5,8,10,6,1,5,6,5,6
536,6,4,10,5,-4,5,6,10,5,5,8,-4,3,6,7,6,4,5,9,4,5
537,6,6,6,6,-9,4,11,9,5,8,6,-4,5,10,7,8,5,6,10,4,8
538,6,6,9,7,-8,4,9,9,4,7,8,-4,5,6,7,8,4,6,15,7,9
539,6,4,7,10,-7,4,10,8,3,10,7,-2,7,11,8,7,9,5,9,8,10
540,9,9,11,10,-8,6,13,7,3,10,9,-1,7,10,9,8,8,8,9,8,12
541,9,8,10,10,-5,9,11,9,5,11,10,5,10,10,8,8,11,9,10,8,12
542,8,10,13,11,-3,9,16,9,7,7,11,5,9,14,8,11,9,11,10,7,11
543,10,8,12,12,2,8,13,9,12,8,11,6,8,10,7,11,7,8,12,10,10
544,9,10,11,14,6,6,15,11,11,12,11,10,9,10,8,9,11,8,9,11,12
545,9,14,12,11,2,6,11,8,12,8,11,9,10,11,7,10,10,12,10,11,10
546,9,11,10,12,8,8,11,10,13,6,13,11,9,8,3,11,9,12,9,12,7
547,8,13,8,11,6,7,9,9,14,4,13,9,7,7,4,10,11,9,9,10,6
548,7,8,7,11,9,7,5,5,16,2,11,10,8,4,2,11,8,9,9,9,2
549,3,8,3,10,11,3,4,4,13,1,8,10,6,3,2,9,6,4,8,5,2
550,1,5,1,5,7,1,0,-1,11,-2,4,9,3,-1,0,9,1,3,7,4,-1
551,-2,2,0,1,9,1,-1,0,5,-4,5,12,4,-6,-1,1,2,-5,3,0,-6
552,-3,1,-4,0,9,-2,-4,-5,2,-6,-1,8,-3,-9,-1,0,-1,-2,1,-1,-10
553,-6,-6,-7,-1,10,-3,-10,-9,3,-11,-3,4,-3,-12,-6,-2,-5,-8,2,-7,-13
554,-10,-8,-13,-5,9,-7,-12,-11,-2,-11,-5,3,-8,-12,-11,-7,-9,-13,-4,-9,-12
555,-14,-10,-15,-11,5,-9,-12,-15,-7,-13,-11,0,-12,-12,-9,-7,-11,-14,-7,-10,-15
556,-15,-13,-16,-7,8,-9,-16,-14,-9,-12,-13,-1,-11,-15,-11,-9,-9,-13,-12,-13,-15
557,-17,-11,-14,-12,3,-14,-17,-15,-11,-14,-14,-9,-15,-18,-13,-12,-13,-13,-12,-14,-15
558,-15,-13,-15,-14,1,-14,-16,-13,-15,-14,-12,-7,-13,-16,-14,-11,-14,-14,-10,-14,-13
559,-13,-13,-15,-14,1,-12,-14,-11,-16,-9,-16,-6,-13,-13,-11,-14,-13,-17,-16,-13,-12
560,-10,-13,-8,-15,-1,-10,-11,-9,-13,-10,-13,-10,-13,-9,-11,-11,-10,-12,-13,-15,-11
561,-10,-10,-9,-13,-3,-6,-10,-9,-12,-4,-11,-9,-8,-7,-6,-14,-4,-12,-16,-13,-7
562,-8,-7,-9,-11,-6,-4,-6,-8,-11,-3,-11,-8,-8,-7,-3,-9,-8,-8,-13,-6,-4
563,-6,-10,-6,-9,-7,0,-6,-2,-6,0,-11,-7,-2,-4,-2,-9,-6,-6,-10,-5,-4
564,-3,-5,-4,-8,-7,-2,-1,3,-7,2,-6,-10,-1,0,0,-11,-5,-4,-7,-6,-1
565,2,-2,2,-6,-8,2,0,2,-3,3,-4,-9,0,2,1,-8,0,2,-5,-1,1
566,3,0,1,-1,-4,4,3,4,-1,6,-4,-6,5,3,0,-5,4,0,-6,2,4
567,5,4,5,-2,-8,3,2,0,-1,4,0,-7,1,2,4,-2,3,5,0,4,3
568,6,4,5,0,-6,3,1,5,2,6,2,-5,3,7,4,-3,3,3,2,3,4
569,5,3,5,0,-6,2,4,4,2,7,0,-5,3,8,5,-3,3,3,1,4,3
570,4,1,6,3,-8,4,1,1,4,3,1,-8,5,3,2,1,2,3,4,2,-1
571,-3,-1,1,3,-9,-1,2,3,3,2,3,-7,3,2,-2,0,0,-1,3,1,1
572,-5,0,0,-2,-10,0,3,0,1,-2,0,-8,0,2,-2,2,-2,1,1,-1,-2
573,-1,-1,1,0,-6,2,-1,1,0,4,-2,-3,2,0,-2,-4,0,0,-1,1,0
574,-1,-1,3,-1,-10,-2,3,2,-2,3,-1,-1,2,2,0,1,0,1,-2,-1,1
575,-2,-1,3,0,-8,1,0,0,3,1,3,2,3,2,-1,1,0,2,0,5,0
576,0,1,3,1,-6,0,4,4,1,3,0,5,2,6,0,1,1,1,-1,6,2
577,4,4,4,-2,-3,3,4,3,3,5,2,3,3,7,2,4,1,5,0,6,3
578,3,3,3,4,-2,4,5,6,4,7,7,7,8,5,0,4,6,6,0,8,4
579,0,7,3,5,1,4,6,2,5,6,8,9,6,5,2,7,5,7,1,5,1
580,2,4,2,6,8,4,2,0,8,0,5,11,4,1,1,7,1,7,4,5,-2
581,2,4,0,6,12,0,4,2,3,3,4,10,4,4,-1,6,2,3,2,1,1
582,2,4,-1,3,12,3,2,0,4,0,0,7,4,2,1,8,1,5,2,3,1
583,-2,2,-3,4,17,7,0,-1,4,-2,2,10,3,-3,-2,5,2,3,0,3,-2
584,-4,-1,-5,0,11,1,-3,-6,3,-5,-1,8,-3,-4,-4,6,-1,-4,-1,-2,-4
585,-6,-5,-5,0,12,0,-5,-6,1,-5,-4,11,-2,-6,-4,3,-3,-6,-3,-3,-5
586,-6,-4,-6,-4,10,-4,-2,-1,-3,-3,-4,8,-5,-3,-2,0,-2,-8,-4,-4,-1
587,-5,-5,-4,-5,12,0,-5,-2,-3,-6,-5,9,-2,-3,0,-1,-2,-4,-1,-2,-2
588,-6,-4,-2,-3,13,-2,-4,1,-4,-3,-2,10,-2,-2,-2,-3,-1,-7,-2,-4,-1
589,-4,-4,-1,-4,9,-1,1,0,-4,0,-3,6,0,2,1,0,-1,-2,-2,-3,3
590,2,2,2,1,10,4,4,4,2,4,3,5,3,3,2,-2,4,-1,-2,0,5
591,6,3,4,3,6,1,6,8,-2,6,6,2,7,6,7,-1,6,2,0,3,7
592,7,4,7,5,1,3,5,6,6,5,4,0,7,8,10,5,7,7,5,6,7
593,6,5,7,9,0,2,9,6,7,9,7,-2,7,9,10,2,9,4,7,4,10
594,8,9,10,7,-6,2,11,8,6,9,8,-5,5,10,13,6,9,7,8,6,8
595,9,9,13,12,-8,7,9,9,6,11,10,-3,9,9,13,9,10,9,8,10,9
596,7,10,9,12,-9,5,8,9,8,10,7,-7,8,10,14,10,11,9,8,9,11
597,10,7,9,9,-8,6,5,10,12,5,11,-8,7,7,10,9,8,10,10,12,8
598,9,5,7,8,-5,1,7,13,9,9,7,-7,6,7,8,6,9,8,8,14,7
599,10,5,10,7,-6,2,9,8,7,8,5,-6,2,10,11,5,9,11,9,11,6
600,7,5,9,9,-5,6,9,11,5,9,8,-6,4,10,8,3,9,11,10,10,7
601,7,8,6,5,-8,4,8,8,4,8,7,-3,4,11,8,6,11,9,10,7,9
602,8,6,9,5,-6,6,5,3,5,3,5,0,4,7,6,7,5,8,10,9,5
603,3,5,5,5,-2,3,6,4,3,1,2,1,0,6,1,4,3,4,8,4,3
604,2,1,5,3,-1,2,2,1,4,-2,0,0,-2,5,-1,4,-2,1,5,2,0
605,0,-3,0,3,2,3,0,-3,1,-4,-1,3,2,1,-2,2,-1,-1,4,0,-3
606,-2,-3,-2,2,1,-1,-4,-6,-2,-6,-4,2,-2,0,-3,-1,-5,-2,2,-4,-5
607,-6,-6,-3,1,4,-1,-5,-9,0,-10,-7,5,-5,-3,-6,-5,-10,-3,2,-5,-10
608,-8,-7,-5,-4,3,-5,-5,-11,-3,-8,-7,5,-5,-4,-10,-9,-9,-4,-4,-9,-5
609,-8,-8,-7,-5,5,-3,-7,-13,-5,-10,-10,2,-5,-9,-9,-5,-13,-4,-4,-10,-10
610,-13,-11,-10,-5,7,-6,-6,-13,-5,-12,-9,4,-9,-9,-8,-8,-12,-6,-3,-10,-11
611,-14,-9,-8,-9,2,-11,-5,-14,-6,-12,-8,5,-12,-8,-10,-9,-12,-5,-7,-10,-12
612,-10,-8,-8,-10,7,-6,-8,-15,-5,-8,-8,9,-9,-8,-9,-11,-11,-5,-8,-9,-14
613,-11,-6,-11,-10,8,-5,-6,-13,-7,-9,-7,9,-8,-7,-7,-9,-10,-6,-12,-8,-12
614,-9,-7,-11,-11,6,-6,-8,-13,-3,-9,-7,5,-10,-11,-11,-5,-12,-5,-7,-8,-13
615,-10,-9,-11,-10,6,-6,-6,-8,-5,-5,-5,0,-8,-8,-9,-9,-12,-10,-10,-8,-10
616,-5,-4,-10,-13,4,-7,-7,-6,-6,-6,-6,-4,-7,-7,-5,-8,-9,-5,-12,-6,-8
617,-5,-7,-8,-9,1,-6,-11,-4,-6,-7,-4,-7,-4,-9,-7,-6,-7,-6,-9,-7,-7
618,-9,-4,-12,-11,-4,-9,-10,-5,-7,-7,-4,-11,-4,-7,-7,-7,-7,-9,-9,-9,-4
619,-7,-5,-9,-10,-8,-4,-8,-4,-6,-7,-7,-15,-5,-9,-6,-7,-9,-6,-8,-5,-4
620,-7,-8,-6,-10,-8,-4,-9,-2,-8,-7,-4,-17,-2,-9,-7,-9,-7,-9,-9,-6,-5
621,-6,-7,-9,-11,-14,-6,-11,-3,-8,-8,-4,-20,-4,-8,-7,-5,-9,-7,-4,-8,-4
622,-7,-9,-7,-11,-18,-3,-9,-4,-9,-5,-5,-17,-5,-6,-10,-11,-7,-7,-3,-5,-5
623,-5,-6,-6,-12,-20,-4,-1,-1,-12,-1,-6,-18,-5,0,-4,-8,-3,-7,-8,-5,1
624,1,-3,2,-8,-19,-1,1,0,-7,2,-4,-17,-2,1,-3,-5,-4,-4,-5,-1,1
625,1,0,2,-3,-19,-1,3,6,-6,5,2,-13,2,4,2,-4,2,-3,-3,1,5
626,4,2,3,-1,-18,0,7,6,-3,4,2,-7,3,3,8,1,2,3,1,1,7
627,7,-1,8,2,-14,4,7,8,-1,8,3,0,7,4,8,0,7,4,7,6,6
628,8,5,9,6,-12,2,12,9,-3,10,5,1,8,7,11,2,11,6,12,6,8
629,11,7,13,10,-5,9,11,7,3,10,9,7,9,7,13,4,9,6,12,12,8
630,11,7,12,13,-1,8,11,11,4,13,9,13,8,8,12,4,11,7,11,11,11
631,11,7,10,13,3,7,10,6,9,11,7,13,7,7,10,10,9,10,13,7,7
632,9,5,8,13,11,6,11,7,7,10,8,17,7,8,7,6,8,5,11,9,8
633,9,8,6,11,14,5,12,8,10,9,8,15,6,11,10,9,10,6,9,7,10
634,9,7,12,11,19,11,11,10,11,9,9,15,5,7,7,11,8,6,8,10,6
635,9,5,7,10,14,6,12,8,9,10,9,16,7,9,7,10,8,9,7,7,12
636,12,9,9,9,15,9,9,6,13,6,9,12,7,10,6,12,5,10,6,9,14
637,10,6,7,12,16,8,9,10,11,5,8,11,6,8,6,12,7,9,6,9,11
638,11,10,10,10,13,6,8,7,10,4,6,7,3,8,3,9,5,10,8,6,9
639,7,7,8,9,14,6,3,3,10,0,6,5,4,5,0,9,3,8,8,8,6
640,5,4,4,6,11,2,4,5,7,-2,6,4,3,4,0,6,3,4,2,4,7
641,5,2,2,4,10,3,2,2,6,-6,2,4,2,-1,-4,6,0,2,6,2,2
642,1,-3,0,4,10,-2,-2,0,2,-5,-2,3,1,0,-6,1,0,1,1,0,-1
643,1,1,-1,-3,6,-4,-2,-2,1,-7,-2,-1,-3,-1,-6,3,0,0,-1,-2,-2
644,-1,-3,-1,-2,5,-2,-3,-5,0,-9,-1,-2,-2,-2,-8,2,-1,-4,-3,1,-8
645,-4,-2,-3,-4,0,-3,-3,-6,-5,-5,-2,-3,-2,-1,-6,1,-2,-3,-5,-4,-6
646,-3,-4,-2,-4,-4,-4,-3,-7,-1,-8,-5,-6,-2,-3,-5,1,-3,-1,-3,-4,-9
647,-6,-5,-5,-4,-1,-5,-5,-7,-3,-5,-3,-6,-2,-2,-5,-3,-2,-6,-7,-2,-9
648,-4,-4,-5,-6,-2,-5,-4,-5,-2,-6,-4,-8,-7,-3,-5,-2,-3,-7,-5,-3,-8
649,-7,-5,-6,-5,-3,-5,-6,-6,-2,-3,0,-3,-1,-3,-5,-6,-4,-8,-5,-1,-9
650,-5,-1,-4,-5,-6,-5,-1,-4,-2,0,-3,-3,-1,-2,-1,-3,-1,-5,-4,-2,-3
651,-2,-1,-1,-5,-6,-4,-3,-2,1,0,0,-2,-1,-3,0,-2,0,-3,-1,1,-3
652,-2,1,-1,-2,-3,0,1,2,1,4,-1,0,4,0,4,-3,6,-5,-4,-1,1
653,3,3,-1,0,-5,1,2,1,1,3,-1,-2,2,1,6,-2,2,0,0,-1,0
654,4,3,0,4,-1,3,2,4,3,5,4,1,4,0,4,-2,4,0,1,0,4
655,5,4,0,3,-1,3,6,7,2,5,3,4,4,2,9,-1,5,1,0,0,6
656,3,2,3,5,1,7,5,4,3,4,4,5,2,1,7,0,4,3,3,2,1
657,5,1,1,6,2,5,5,9,3,8,3,6,3,4,5,1,5,1,2,-2,5
658,6,4,4,3,3,3,3,9,4,6,1,2,3,1,5,0,5,2,5,-2,5
659,8,1,4,7,4,2,3,7,2,6,4,3,4,4,6,0,7,2,2,2,6
660,7,2,5,5,3,3,3,6,1,7,2,2,3,8,7,-1,5,7,2,-1,5
661,6,0,6,4,3,6,1,7,2,6,4,1,2,6,5,2,5,6,6,3,5
662,6,2,5,5,3,4,5,6,2,9,3,-2,4,10,7,1,8,5,4,5,8
663,7,4,8,6,2,4,3,5,5,6,1,-3,3,6,9,4,5,8,7,5,6
664,3,1,4,8,1,4,0,3,3,4,3,-4,1,3,3,4,4,4,4,3,0
665,-2,0,2,3,0,-2,1,-3,4,-2,-1,-7,-3,-2,-2,3,-1,-1,5,-2,-2
666,-2,-6,-1,1,-1,-4,-2,-6,0,-6,-3,-2,-5,-9,-7,3,-2,-2,3,-2,-7
667,-10,-9,-6,-4,-1,-9,-8,-8,-3,-10,-8,-4,-7,-9,-11,0,-8,-8,-4,-8,-8
668,-13,-13,-11,-6,-5,-14,-14,-12,-6,-14,-9,-6,-14,-13,-13,-5,-13,-11,-4,-9,-15
669,-18,-15,-17,-9,-2,-18,-16,-18,-11,-14,-13,-3,-16,-17,-19,-11,-18,-16,-9,-16,-20
670,-19,-18,-19,-13,-1,-21,-15,-20,-16,-18,-21,-3,-23,-20,-20,-11,-22,-18,-11,-17,-22
671,-19,-20,-18,-16,-1,-21,-16,-20,-19,-19,-20,-1,-23,-20,-22,-14,-22,-20,-15,-18,-22
672,-21,-18,-20,-20,-3,-21,-13,-16,-21,-16,-20,-4,-21,-17,-21,-18,-19,-20,-21,-19,-19
673,-19,-16,-17,-20,-1,-16,-13,-16,-19,-15,-21,-6,-20,-18,-20,-15,-20,-17,-21,-14,-20
674,-17,-15,-16,-18,-2,-13,-10,-12,-18,-14,-19,-3,-16,-11,-18,-16,-18,-16,-21,-13,-18
675,-11,-10,-12,-17,-6,-9,-7,-9,-16,-9,-15,-4,-16,-7,-13,-14,-14,-10,-19,-11,-10
676,-7,-5,-6,-14,-5,-1,-3,-4,-12,-3,-10,-3,-6,-2,-10,-12,-6,-6,-17,-6,-6
677,-4,-2,-1,-10,-6,0,3,2,-10,2,-6,-2,-6,4,-2,-8,-2,-1,-15,-3,0
678,3,3,7,-3,-7,5,6,4,-3,3,-1,-3,0,8,2,0,3,7,-9,4,6
679,7,9,10,3,-5,8,9,10,2,12,6,0,7,14,10,2,9,9,-3,9,10
680,12,13,15,9,-6,9,16,12,7,14,11,2,11,16,16,8,12,15,2,16,13
681,16,15,17,13,-3,16,16,16,11,18,15,3,16,16,13,13,17,18,6,19,18
682,14,20,17,14,-4,17,19,16,12,18,17,3,17,19,18,14,20,19,12,18,22
683,14,21,17,14,-4,18,15,14,16,15,21,4,18,16,17,18,20,18,15,19,15
684,12,18,15,18,-1,14,18,15,17,18,19,5,20,15,16,17,21,15,16,19,15
685,13,18,16,16,-1,12,12,14,18,16,19,4,19,13,16,16,15,17,18,16,14
686,11,18,16,15,1,15,13,14,16,12,20,7,19,11,13,14,17,15,16,17,14
687,8,16,11,14,3,11,13,13,17,8,17,4,16,9,15,14,15,13,17,15,13
688,10,11,8,15,3,9,5,11,16,7,13,5,15,7,10,12,11,10,19,16,7
689,6,6,5,13,1,4,7,10,11,6,12,7,10,7,11,7,11,7,17,10,6
690,7,6,8,7,2,5,6,7,10,4,10,3,5,4,11,7,10,4,12,13,7
691,4,3,6,8,3,7,2,7,8,3,9,4,10,-1,8,5,9,2,10,6,4
692,3,2,2,5,2,-1,-2,4,5,-1,6,4,6,-3,3,4,4,1,8,0,1
693,1,-2,-2,1,1,0,-6,0,5,-5,1,5,1,-6,0,2,0,-3,7,-3,-3
694,-3,0,-5,-3,4,-2,-3,-1,1,-4,-3,6,-3,-6,1,-4,-2,-7,0,-6,-3
695,-1,-4,-4,-5,6,-3,-8,-3,-2,-6,-6,6,-6,-11,-5,-3,-4,-5,1,-6,-6
696,-6,-9,-8,-5,7,-3,-9,-7,-5,-4,-7,7,-7,-10,-6,-4,-6,-5,-1,-10,-8
697,-5,-7,-7,-6,6,-7,-7,-9,-7,-9,-9,5,-12,-8,-5,-6,-9,-8,-3,-12,-9
698,-4,-10,-8,-3,7,-6,-9,-9,-8,-8,-11,9,-12,-8,-9,-8,-9,-7,-5,-11,-8
699,-5,-9,-8,-5,6,-6,-6,-8,-10,-5,-13,12,-8,-4,-8,-10,-9,-8,-8,-12,-3
700,-5,-6,-5,-6,12,-3,-5,-9,-7,-6,-7,10,-8,-5,-7,-5,-10,-4,-8,-7,-5
701,-3,-5,-3,-4,17,0,-1,-6,-6,-1,-3,10,-5,-3,-6,-5,-6,-4,-8,-4,-2
702,0,-4,-1,-6,13,-2,0,-4,-5,2,-4,7,-2,-1,-2,-4,-6,-1,-6,-6,0
703,1,-5,1,-3,14,3,-3,-4,-3,2,-3,8,0,1,-6,-3,-3,1,-4,-1,-2
704,0,-1,1,-4,12,2,4,-2,-1,1,-1,5,-2,4,-2,0,1,2,-5,-1,2
705,2,2,6,-2,11,7,3,-2,0,3,0,1,3,5,-1,3,0,7,-1,1,2
706,3,5,6,2,10,7,4,1,2,5,4,0,7,5,2,4,2,7,0,4,5
707,4,5,4,3,3,5,4,-1,4,0,4,-7,4,7,5,7,1,9,2,4,1
708,2,5,4,4,1,6,2,2,6,0,5,-9,5,1,3,4,5,7,2,4,-1
709,2,6,0,-1,-4,4,4,3,3,0,3,-16,3,5,3,3,3,6,3,2,0
710,1,7,3,1,-10,5,-3,-1,1,-3,3,-20,5,1,1,6,2,7,4,5,-2
711,-3,4,-1,0,-18,3,-1,1,0,-2,4,-20,4,1,0,5,1,1,5,0,-3
712,-2,3,-2,-2,-24,-2,-3,-3,1,-5,1,-22,-1,-3,0,3,0,-4,1,1,1
713,-2,0,-2,-1,-20,-2,-3,-2,-2,-6,-1,-18,1,-3,-3,0,-2,-4,-1,0,-2
714,-3,-1,-6,-3,-23,-3,-2,0,-4,-6,-5,-15,-2,-2,0,1,-1,-4,-3,-1,-1
715,-4,-2,-5,-5,-21,-2,-4,-4,-1,-6,-3,-11,-1,-4,-1,0,-1,-5,-2,-1,-5
716,-5,-3,-4,-4,-21,-2,0,0,-7,-5,-4,-4,-1,-5,-1,-2,-1,-6,-3,-5,-2
717,-4,-3,-4,-5,-18,-1,-3,-2,-7,-6,-5,-1,-3,-6,-2,-3,-3,-3,-1,-5,-1
718,-5,-3,-5,-4,-8,-3,-5,2,-3,-4,0,4,-1,-6,-4,-7,-3,-5,2,-6,-2
719,-6,-2,-3,-3,-6,-6,0,-1,-7,-2,-1,7,-1,-4,-2,-8,-2,-7,1,-8,-1
720,-3,-3,-2,-2,0,-1,-4,-3,-3,-1,-2,11,-3,-6,0,-5,-3,-5,4,-4,-3
721,-7,-3,-3,0,5,-4,-3,-4,-3,-1,-1,14,-1,-4,1,-7,-1,-4,0,-4,0
722,-5,-3,-3,-2,6,-2,-7,-5,-1,-3,-2,12,-4,-4,0,-7,-4,-6,1,-5,-3
723,-5,-6,-3,0,10,-4,-4,-2,-5,0,-3,17,-2,-4,0,-8,-1,-6,-3,-5,-2
724,-4,-4,-1,0,13,-4,-1,-2,-6,0,-4,15,-4,-2,3,-5,-2,-4,-4,-4,-1
725,-3,-4,-1,1,15,-2,-3,-1,-1,-2,-1,13,-3,-3,-1,-5,-3,-4,-3,0,-4
726,-4,-3,-3,1,16,-2,-1,-2,-4,-2,0,11,-3,1,-1,-7,-1,-6,-4,-3,-2
727,-3,-4,-1,1,14,0,-1,-4,-2,-1,-4,7,-2,-2,0,-4,-2,-4,-3,1,-4
728,-2,-4,-1,2,12,-2,0,0,-4,0,-3,8,0,1,-4,-5,-1,-6,-3,-1,-3
729,0,1,-1,-1,7,-3,5,2,-3,-2,0,1,-1,1,-2,-4,-2,-4,-4,-2,2
730,4,0,1,2,9,2,2,4,-2,-1,1,1,3,2,-4,-2,2,-2,1,4,-1
731,4,2,2,2,3,0,2,5,-2,1,1,-3,1,6,-2,4,2,0,0,1,4
732,4,2,4,0,1,-2,2,3,4,-2,0,-7,3,4,-3,7,2,3,5,1,4
733,2,1,4,2,-4,0,6,7,1,4,4,-9,2,3,-4,6,1,1,3,2,6
734,5,4,4,0,-7,0,7,6,0,1,1,-12,1,2,-3,11,0,5,0,3,6
735,4,3,4,3,-5,3,4,5,2,2,3,-12,3,1,-4,11,2,5,2,5,4
736,2,3,2,0,-12,-2,4,3,0,5,3,-11,2,5,-2,9,2,2,1,2,7
737,3,3,3,-1,-11,1,3,2,4,3,1,-12,3,2,-3,11,0,7,4,6,3
738,1,2,2,2,-11,0,5,2,5,7,2,-7,3,2,-1,6,4,5,2,4,1
739,3,4,2,1,-11,1,5,-1,4,3,2,-7,2,5,1,4,3,7,3,3,3
740,0,4,4,2,-6,3,4,0,4,6,5,-1,2,5,0,0,3,4,0,5,2
741,-2,3,5,2,-7,1,6,1,3,5,3,2,2,4,4,0,2,3,0,3,0
742,2,1,6,1,-6,5,3,0,5,3,3,3,1,3,1,-3,3,4,3,3,-2
743,1,4,3,1,-1,3,6,1,2,7,4,5,3,8,4,-3,6,3,0,5,3
744,3,6,6,2,2,7,5,1,4,3,4,4,4,5,6,-1,5,6,0,7,4
745,5,2,6,7,5,8,6,2,4,5,6,10,6,4,6,-1,5,4,4,7,2
746,3,8,4,5,3,5,10,3,5,7,3,12,7,9,9,-1,4,3,4,6,4
747,7,11,7,6,7,11,12,5,7,9,4,12,6,11,10,-1,8,8,5,10,4
748,8,12,8,8,11,11,13,10,6,11,8,14,12,11,16,0,12,9,3,12,8
749,12,15,12,10,9,15,11,12,10,12,9,14,11,10,18,7,11,11,9,10,9
750,12,11,10,13,11,15,9,10,11,13,12,16,12,10,15,7,14,11,10,10,11
751,13,13,11,14,10,13,11,11,12,9,12,9,8,13,17,10,13,8,9,7,12
752,11,10,12,14,14,15,10,12,14,9,12,7,13,7,17,9,13,11,10,9,9
753,9,10,5,13,11,9,7,10,10,7,10,5,12,8,14,10,9,7,9,6,10
754,7,9,3,8,9,8,2,5,13,3,6,2,6,2,11,13,5,5,10,3,3
755,1,2,0,7,8,3,-2,4,5,2,4,-3,4,-2,5,7,4,1,9,-1,0
756,-3,0,-5,3,4,-3,-7,-1,0,-4,-2,-4,-1,-8,3,5,-3,-2,5,-5,-3
757,-8,-8,-9,0,2,-5,-14,-8,-2,-11,-7,-5,-6,-11,-5,1,-7,-4,1,-9,-11
758,-13,-13,-14,-6,1,-12,-16,-12,-9,-14,-11,-8,-14,-16,-10,-6,-8,-13,-2,-15,-14
759,-17,-20,-15,-12,2,-17,-24,-17,-12,-17,-16,-10,-19,-22,-17,-9,-14,-18,-7,-19,-19
760,-20,-23,-20,-15,-3,-22,-22,-22,-20,-13,-17,-9,-20,-20,-24,-16,-17,-21,-15,-21,-20
761,-21,-22,-20,-23,-7,-21,-21,-21,-22,-19,-23,-14,-22,-19,-25,-18,-20,-21,-17,-23,-21
762,-22,-22,-18,-22,-8,-17,-19,-18,-24,-17,-20,-14,-19,-18,-26,-21,-21,-23,-17,-19,-21
763,-19,-21,-16,-24,-12,-18,-18,-16,-26,-14,-23,-15,-19,-14,-20,-22,-19,-20,-20,-23,-18
764,-15,-20,-12,-22,-13,-13,-15,-18,-21,-11,-22,-11,-18,-9,-19,-16,-21,-14,-16,-15,-15
765,-11,-16,-8,-19,-13,-11,-6,-9,-17,-7,-13,-7,-11,-3,-14,-19,-13,-14,-18,-11,-7
766,-5,-7,-3,-16,-17,-5,1,-2,-13,-3,-11,-7,-7,1,-9,-12,-9,-5,-14,-7,-4
767,-1,-6,2,-7,-14,-1,2,0,-8,2,-5,-2,0,5,-6,-7,-4,-1,-10,-2,-1
768,1,1,6,-2,-14,0,8,3,-3,5,-2,-1,3,9,1,-3,1,2,-8,0,3
769,7,4,10,2,-9,3,9,5,4,7,6,3,5,8,4,3,1,6,1,7,5
770,10,9,10,7,-7,5,15,10,7,11,8,8,11,12,8,6,11,9,5,9,9
771,14,12,12,11,-5,7,16,10,12,10,8,8,10,13,10,11,10,14,10,14,11
772,16,15,14,13,0,7,17,14,13,15,13,11,15,16,10,13,12,14,11,16,14
773,17,17,14,15,0,8,17,17,11,14,14,11,14,16,17,14,14,15,11,16,14
774,17,18,16,18,8,10,13,16,14,13,14,8,16,14,15,16,12,18,13,19,11
775,13,16,11,19,7,6,10,13,15,12,14,8,12,15,14,14,10,14,14,13,12
776,12,14,9,16,8,5,10,11,15,11,12,2,10,10,11,15,9,12,14,13,12
777,9,13,6,14,8,5,8,10,11,8,13,2,12,6,10,11,12,9,9,15,10
778,4,11,6,12,5,3,3,6,9,4,11,-2,9,4,10,11,7,8,9,11,5
779,2,4,4,11,5,3,-1,0,8,-1,11,-3,5,0,2,7,5,3,10,10,1
780,-6,3,-2,4,2,-3,-5,1,5,-2,6,-3,4,-3,1,0,3,0,3,2,3
