,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
730,-23,5,4,-23,-24,2,-1,-1,-23,-21,-21,-21,-21,-22,-24,-2,-24,-23,-22,0,-24,-27,-2,-27,-24,-25,-24,-25,-8,-24,-26,-23,-23,-26,-23,-23,-25,-22,-25,-23,-26,-27,-25,-28,-27,-27,-24,-28,-24,-25,-24,-26,-24,-27,-24,-25,-3,-26,-24,-25,-24,-26,-30,-27,-26,-10,-23,-27,-25,-7,-23,-26,-25,-29,-27,-27,-24,-28,-27,-26,-10,-28,-9,-26,-24,-26,-27,-26,-8,-24
731,-23,6,4,-24,-24,2,-4,0,-24,-23,-24,-20,-24,-22,-24,-3,-24,-22,-23,-3,-27,-26,-2,-25,-25,-26,-24,-26,-9,-24,-26,-25,-22,-25,-23,-26,-24,-23,-28,-24,-26,-25,-26,-27,-28,-27,-21,-25,-24,-25,-25,-26,-27,-25,-26,-25,-4,-26,-23,-26,-25,-25,-27,-23,-25,-9,-26,-27,-25,-10,-22,-27,-24,-30,-28,-29,-25,-28,-27,-25,-11,-28,-8,-26,-25,-27,-26,-26,-8,-25
732,-23,3,1,-24,-25,-2,-2,-1,-25,-22,-21,-20,-24,-22,-24,-3,-23,-21,-23,-4,-26,-26,-5,-27,-24,-26,-24,-25,-11,-26,-25,-26,-23,-23,-24,-26,-24,-24,-26,-25,-27,-26,-25,-23,-26,-25,-24,-24,-25,-26,-23,-24,-24,-27,-22,-24,-3,-29,-21,-27,-26,-25,-28,-24,-27,-8,-24,-26,-25,-8,-23,-26,-25,-29,-25,-26,-27,-28,-26,-23,-10,-26,-8,-27,-25,-25,-28,-25,-5,-25
733,-26,6,1,-22,-25,1,-4,1,-24,-23,-22,-23,-23,-23,-24,-3,-24,-23,-25,-4,-27,-23,-4,-27,-25,-27,-23,-25,-9,-25,-24,-27,-23,-26,-21,-25,-26,-23,-25,-24,-25,-23,-27,-26,-26,-24,-25,-26,-24,-26,-25,-24,-24,-28,-25,-27,-5,-28,-21,-27,-24,-25,-27,-24,-26,-6,-24,-27,-26,-8,-23,-27,-25,-28,-26,-27,-26,-28,-25,-25,-10,-28,-9,-27,-27,-25,-25,-23,-5,-26
734,-27,4,-1,-24,-22,-1,-6,-1,-24,-25,-24,-25,-22,-22,-24,-6,-25,-25,-26,-5,-25,-25,-5,-26,-25,-25,-23,-25,-8,-26,-25,-25,-24,-26,-22,-27,-27,-26,-27,-22,-24,-23,-27,-25,-23,-26,-25,-29,-25,-26,-24,-26,-24,-28,-26,-27,-6,-27,-22,-26,-24,-28,-25,-21,-28,-10,-25,-23,-28,-10,-24,-28,-24,-26,-25,-26,-25,-27,-26,-24,-10,-27,-6,-28,-26,-26,-22,-23,-5,-25
735,-29,3,-1,-25,-19,-1,-4,0,-24,-28,-27,-25,-23,-25,-26,-7,-24,-24,-27,-6,-27,-24,-4,-23,-26,-26,-26,-24,-5,-28,-24,-26,-24,-27,-24,-24,-28,-25,-26,-24,-25,-25,-26,-25,-26,-20,-25,-28,-25,-27,-26,-26,-25,-27,-27,-27,-10,-30,-22,-27,-26,-28,-25,-17,-28,-10,-24,-25,-28,-10,-27,-26,-22,-28,-25,-25,-24,-26,-26,-23,-8,-23,-7,-28,-26,-26,-25,-25,-5,-25
736,-28,1,-4,-26,-20,-2,-5,-1,-24,-26,-27,-26,-25,-24,-27,-4,-24,-23,-29,-8,-25,-24,-6,-24,-27,-26,-24,-24,-8,-28,-26,-27,-25,-26,-21,-25,-27,-26,-26,-26,-25,-22,-28,-25,-27,-18,-26,-26,-26,-26,-25,-25,-20,-25,-24,-26,-9,-28,-22,-28,-25,-27,-25,-17,-27,-9,-24,-24,-28,-7,-24,-29,-19,-28,-26,-24,-25,-24,-24,-24,-7,-23,-6,-28,-25,-25,-26,-25,-5,-26
737,-29,1,-4,-26,-16,-4,-6,-1,-23,-26,-26,-29,-24,-25,-25,-4,-25,-23,-26,-8,-21,-23,-4,-21,-26,-27,-26,-25,-7,-27,-25,-26,-24,-28,-24,-26,-27,-25,-23,-23,-25,-21,-28,-27,-28,-17,-26,-25,-26,-25,-26,-28,-18,-23,-26,-25,-9,-29,-23,-26,-23,-26,-25,-14,-25,-7,-28,-26,-28,-4,-25,-26,-15,-27,-28,-22,-27,-22,-25,-24,-6,-21,-9,-27,-23,-25,-21,-26,-8,-23
738,-26,0,-4,-29,-13,-4,-4,-3,-22,-24,-25,-29,-25,-23,-26,-4,-27,-22,-26,-6,-19,-23,-5,-20,-25,-26,-26,-26,-7,-27,-25,-25,-25,-29,-24,-25,-27,-25,-24,-19,-28,-21,-25,-28,-27,-10,-24,-24,-25,-26,-28,-28,-15,-25,-24,-27,-6,-27,-21,-26,-20,-23,-22,-9,-25,-7,-27,-26,-28,-4,-26,-25,-10,-26,-24,-19,-23,-18,-25,-24,-7,-18,-7,-26,-21,-23,-21,-26,-7,-21
739,-24,-3,-4,-28,-8,-4,-6,-4,-20,-24,-26,-28,-24,-24,-26,-7,-28,-24,-26,-7,-17,-20,-6,-18,-24,-25,-25,-26,-6,-28,-23,-24,-24,-27,-24,-23,-26,-26,-22,-19,-26,-19,-25,-26,-27,-9,-23,-24,-22,-24,-26,-26,-12,-21,-24,-25,-7,-27,-19,-25,-19,-21,-22,-6,-23,-8,-27,-25,-29,-3,-27,-24,-6,-28,-23,-15,-19,-14,-23,-22,-8,-18,-6,-23,-20,-23,-21,-27,-7,-19
740,-23,-6,-4,-27,-6,-5,-6,-2,-16,-23,-24,-30,-25,-22,-26,-8,-25,-18,-23,-5,-13,-20,-5,-14,-23,-26,-26,-28,-8,-26,-24,-22,-21,-27,-22,-21,-22,-24,-19,-14,-25,-16,-23,-24,-26,-4,-22,-22,-22,-21,-23,-21,-8,-19,-23,-23,-6,-23,-20,-23,-16,-18,-20,-1,-21,-5,-26,-24,-27,-5,-23,-21,-2,-27,-22,-15,-17,-12,-22,-22,-7,-14,-9,-20,-15,-21,-17,-24,-9,-16
741,-21,-6,-6,-21,-3,-6,-6,-4,-11,-20,-22,-25,-25,-19,-26,-6,-24,-15,-24,-6,-10,-18,-5,-9,-21,-21,-21,-28,-6,-25,-22,-17,-20,-26,-22,-20,-21,-19,-16,-11,-24,-14,-19,-22,-26,0,-18,-18,-19,-20,-21,-19,-6,-17,-20,-24,-7,-22,-18,-20,-12,-18,-19,4,-19,-7,-23,-23,-23,-3,-24,-20,-1,-25,-21,-10,-14,-6,-19,-22,-7,-12,-7,-19,-13,-20,-13,-23,-6,-10
742,-16,-8,-6,-23,1,-6,-8,-5,-10,-15,-21,-26,-25,-16,-23,-8,-22,-13,-23,-6,-4,-13,-7,-9,-17,-21,-20,-27,-4,-22,-20,-16,-16,-24,-21,-16,-18,-21,-12,-5,-21,-14,-18,-20,-23,4,-14,-15,-16,-16,-19,-15,-2,-14,-16,-24,-8,-17,-13,-15,-9,-11,-14,5,-16,-6,-20,-23,-21,-3,-18,-16,4,-24,-16,-4,-10,-4,-15,-17,-6,-6,-4,-14,-11,-14,-10,-21,-7,-7
743,-13,-10,-4,-24,3,-5,-9,-5,-6,-13,-18,-24,-25,-16,-20,-6,-21,-11,-18,-5,-1,-8,-6,-4,-14,-18,-16,-25,-3,-19,-17,-11,-15,-17,-18,-12,-15,-17,-6,0,-19,-9,-14,-15,-19,8,-10,-10,-12,-12,-16,-12,4,-9,-13,-20,-5,-11,-8,-13,-6,-9,-10,10,-13,-6,-18,-18,-16,-4,-15,-13,9,-22,-13,-1,-5,1,-14,-13,-6,-2,-7,-11,-6,-12,-7,-20,-7,-2
744,-14,-10,-6,-16,6,-5,-8,-4,1,-9,-15,-22,-20,-13,-17,-5,-14,-8,-13,-6,3,-8,-6,0,-12,-11,-13,-23,-2,-14,-16,-5,-14,-15,-15,-7,-13,-11,-2,3,-15,-7,-13,-13,-15,9,-5,-5,-10,-8,-11,-8,8,-5,-8,-17,-6,-7,-7,-9,-1,-4,-10,14,-8,-1,-14,-16,-15,-1,-12,-11,11,-20,-9,3,-2,7,-9,-9,-7,1,-6,-7,-1,-10,-2,-15,-8,3
745,-10,-11,-4,-13,9,-5,-6,-3,3,-6,-12,-18,-18,-10,-9,-6,-10,-3,-6,-7,8,-3,-4,4,-8,-9,-8,-21,-2,-11,-12,-3,-5,-12,-11,-5,-7,-10,2,5,-10,-3,-9,-9,-10,11,-2,-3,-6,-5,-7,-5,11,-1,-6,-14,-7,0,-1,-6,2,1,-6,18,-3,-2,-10,-14,-9,-2,-8,-7,14,-19,-4,8,0,9,-5,-6,-3,4,-6,0,1,-4,1,-10,-9,5
746,-4,-10,-6,-11,12,-4,-5,-3,4,-3,-9,-16,-16,-4,-8,-4,-8,-2,-3,-3,10,-1,-3,6,-4,-7,-7,-18,0,-5,-6,1,-2,-5,-9,-1,-4,-5,5,9,-6,1,-7,-5,-6,15,1,2,-2,0,-5,1,13,5,-2,-11,-5,2,0,-1,6,7,0,18,0,1,-3,-8,-5,1,-5,-1,17,-16,0,11,4,10,0,-3,-2,6,-3,3,3,1,3,-10,-8,9
747,-1,-11,-8,-8,13,-4,-3,-2,9,1,-8,-8,-14,0,-4,-2,-5,1,0,-2,11,2,-4,12,1,-4,-2,-12,4,-4,-4,4,-1,-5,-6,3,-2,1,7,12,-1,2,-2,-3,-3,17,4,5,2,5,1,4,14,9,3,-7,-3,5,4,4,8,8,5,19,6,3,-2,-5,1,5,1,2,18,-11,2,12,9,15,4,2,1,12,1,5,7,5,9,-5,-8,11
748,2,-11,-3,-3,16,-3,-1,0,12,5,-3,-4,-10,1,-2,0,-2,7,5,-1,16,7,-3,15,3,0,0,-10,6,-1,-4,8,0,0,-2,6,3,2,11,14,2,7,1,0,2,18,9,10,5,9,4,7,18,9,7,-3,-1,9,10,7,12,12,5,21,9,6,2,-1,6,4,6,4,21,-6,8,15,12,18,9,4,1,14,4,9,11,8,12,-2,-2,16
749,4,-10,-2,0,20,0,3,0,11,9,1,1,-5,6,3,3,4,10,7,1,17,6,-2,15,8,5,4,-4,8,3,1,12,2,6,1,8,6,5,13,14,6,9,2,5,6,19,11,10,8,12,7,12,19,11,9,2,-2,15,13,12,14,15,10,21,11,9,3,5,8,6,8,9,24,-2,12,17,15,18,12,5,3,15,7,12,13,10,15,1,-1,16
750,7,-7,-1,4,22,2,2,1,16,13,5,3,-3,7,5,6,9,10,9,4,20,11,0,17,9,7,8,-1,9,10,6,16,7,10,3,12,8,9,14,17,8,12,6,7,8,20,13,13,9,14,9,16,19,15,11,6,1,17,15,13,19,18,11,25,14,11,9,7,11,10,12,9,26,0,14,20,17,22,15,10,3,18,8,15,17,12,16,5,2,18
751,9,-6,1,7,22,2,2,3,20,16,9,5,-2,12,10,3,11,12,11,7,22,13,2,20,10,10,12,4,9,12,9,19,8,13,7,15,13,14,17,17,10,15,8,10,12,23,17,15,13,17,13,19,23,16,11,9,4,18,17,16,19,19,14,28,14,10,13,10,14,13,18,11,27,5,17,20,18,25,16,13,9,20,12,20,17,15,17,9,7,20
752,13,-5,1,9,22,2,5,5,19,19,11,10,3,15,13,4,12,18,15,5,23,16,4,22,13,13,14,8,10,14,13,20,9,19,13,20,16,15,19,21,14,16,11,13,15,23,18,20,15,17,16,20,24,17,15,13,5,21,18,19,21,21,14,29,17,13,17,16,17,13,21,14,29,7,18,22,22,25,19,14,13,26,12,22,19,19,18,14,9,22
753,14,-2,4,12,26,2,7,2,20,19,14,11,7,19,15,6,14,17,16,5,24,17,5,21,16,17,16,10,8,19,15,21,14,20,10,22,17,17,21,21,17,19,13,17,18,26,21,19,18,19,18,22,27,20,17,16,9,23,21,17,25,23,19,30,19,14,18,15,19,14,23,18,31,12,21,26,24,28,19,18,12,26,14,24,20,22,19,16,11,22
754,15,-1,4,14,28,1,7,4,21,23,17,15,10,18,16,6,18,18,16,8,25,21,6,22,19,19,18,13,10,20,15,22,14,23,14,25,19,20,24,25,20,19,15,18,19,29,22,20,20,20,20,24,30,22,22,18,10,24,23,23,25,25,21,30,21,13,23,14,19,12,25,22,31,14,23,26,23,26,23,20,13,28,15,26,22,25,21,22,13,26
755,17,2,1,17,29,2,5,3,24,24,18,17,13,22,18,7,21,22,18,10,28,21,6,28,22,22,20,16,10,21,20,25,16,25,17,25,22,20,24,26,21,22,19,20,22,29,23,21,22,19,21,26,30,24,24,22,12,26,23,24,26,27,23,32,22,12,24,18,22,15,24,23,30,18,25,26,26,27,25,19,14,30,15,27,23,25,24,20,16,30
756,19,4,2,21,29,-1,3,2,30,29,19,21,17,21,21,6,21,23,21,8,28,22,7,27,23,24,21,16,8,22,20,26,20,26,20,28,21,25,26,30,21,21,19,21,25,30,28,26,28,21,23,30,32,25,25,23,11,27,25,25,27,31,24,33,26,13,27,20,26,13,28,24,32,18,26,28,28,29,26,22,12,29,15,28,25,24,24,22,17,31
757,21,3,3,23,26,-3,2,1,28,29,23,21,17,25,22,6,24,24,22,6,30,22,7,25,27,26,21,18,8,23,22,28,27,29,20,30,23,25,27,28,27,24,23,24,25,30,30,27,27,24,25,30,33,27,26,23,12,28,29,28,30,30,27,33,28,9,28,22,28,11,29,27,32,19,28,29,29,30,28,25,14,31,11,30,28,29,28,27,16,32
758,23,3,-1,21,27,-2,3,1,28,31,24,24,20,28,23,3,24,25,23,3,32,23,6,28,30,25,26,21,4,24,25,28,28,31,23,32,25,27,28,32,29,23,26,27,24,29,29,28,29,27,28,30,32,31,29,25,12,28,30,30,31,33,27,32,29,6,30,28,28,6,29,28,29,22,31,29,32,31,30,26,15,33,9,32,30,30,29,27,14,35
759,26,1,-1,23,27,-4,-1,-3,30,34,26,26,23,28,26,3,26,26,24,-1,32,27,7,27,29,26,27,24,2,25,25,28,29,31,25,32,26,26,31,34,29,28,28,29,25,27,31,28,31,26,29,32,29,28,30,27,11,29,29,32,32,32,26,29,29,4,29,31,30,4,31,27,28,22,31,30,34,30,32,29,15,31,6,29,30,31,30,30,12,35
760,26,-1,-1,25,23,-5,-2,-2,29,32,24,28,24,30,26,0,27,31,27,1,29,25,5,27,30,28,27,23,-2,27,26,28,30,32,26,31,27,30,27,33,30,28,29,28,27,25,34,29,34,26,32,30,29,29,31,30,11,30,32,33,31,35,29,26,30,1,29,30,32,2,31,29,28,24,33,30,34,31,33,28,11,33,1,31,32,31,30,31,9,34
761,27,0,-3,26,19,-7,-7,-4,28,31,27,28,27,30,26,0,27,30,28,-4,28,26,2,28,30,30,29,25,-6,29,29,30,31,32,29,31,29,32,28,31,29,29,33,30,29,25,32,29,33,27,33,29,28,28,30,30,7,31,33,31,32,30,30,22,34,-2,29,31,33,1,33,31,24,23,32,29,32,27,33,29,8,29,-1,32,32,33,31,30,7,34
762,26,-3,-7,26,16,-8,-8,-8,25,29,29,28,28,30,28,-6,29,28,30,-5,25,28,-1,25,30,29,31,26,-7,31,28,30,32,34,29,32,30,30,29,30,28,29,32,31,32,23,31,25,34,30,33,30,23,30,30,29,4,29,31,31,30,30,32,18,30,-3,29,32,34,-2,33,28,21,28,32,27,30,26,33,30,6,26,-1,32,33,34,29,29,4,30
763,28,-1,-8,25,12,-6,-9,-9,23,31,30,30,29,27,27,-8,30,27,31,-6,21,28,-2,25,28,28,33,30,-10,29,31,27,33,32,28,31,31,31,27,28,31,29,32,31,31,19,30,28,33,28,32,28,17,28,33,30,3,29,29,29,26,31,32,15,30,-6,28,32,32,-6,33,31,18,29,32,27,29,26,32,30,4,25,-3,30,30,33,29,32,1,28
764,25,-3,-9,23,8,-7,-9,-8,22,27,27,30,30,29,26,-7,28,25,28,-10,16,28,-4,21,29,28,33,30,-11,33,30,25,31,30,28,27,28,31,25,19,30,30,32,29,31,13,26,30,32,30,31,28,14,23,31,29,0,28,27,27,24,28,31,10,29,-7,28,32,34,-6,31,30,12,30,30,25,24,22,30,32,1,25,-2,27,27,30,28,32,-1,25
765,23,-4,-9,24,8,-6,-9,-7,19,24,28,30,27,27,28,-11,30,24,28,-11,13,23,-6,18,26,28,31,28,-12,32,30,24,31,30,29,25,28,30,23,15,29,26,32,30,30,9,24,25,30,26,29,24,12,22,28,29,-1,25,25,26,22,23,29,7,26,-8,25,32,31,-6,25,29,7,28,28,21,22,18,26,30,-3,21,-7,24,24,29,23,32,-2,22
766,21,-6,-13,23,3,-8,-10,-8,19,19,24,30,29,23,25,-9,26,21,23,-7,8,25,-10,13,25,25,28,29,-9,27,29,21,28,25,27,21,25,25,20,14,26,26,32,27,28,7,21,23,26,24,28,21,7,17,25,29,-5,20,21,23,19,19,25,1,24,-9,20,30,28,-6,24,28,1,30,24,18,20,14,25,28,-5,16,-7,22,23,27,22,32,-3,17
767,20,-4,-10,22,4,-7,-11,-5,16,16,24,25,25,19,22,-10,24,16,22,-9,5,21,-10,11,19,24,26,28,-10,24,27,16,26,24,26,17,23,22,16,9,25,20,28,28,24,4,17,20,22,25,25,17,5,15,22,27,-5,18,16,19,14,17,23,-2,22,-7,20,29,26,-7,20,25,0,30,21,13,16,10,23,23,-6,11,-6,18,19,23,16,31,-3,13
768,14,-5,-10,17,0,-5,-9,-5,11,11,21,24,25,16,21,-8,21,14,21,-9,0,18,-11,7,16,21,25,25,-9,21,23,13,20,19,24,14,20,18,12,4,20,18,24,23,22,0,13,16,17,23,21,14,3,12,18,26,-7,16,14,14,9,11,20,-3,17,-6,17,25,23,-6,17,22,-1,30,19,8,12,5,21,18,-8,7,-4,13,16,20,11,25,-6,9
769,12,-5,-11,15,-3,-3,-5,-2,9,8,19,20,23,15,19,-8,16,12,19,-7,-2,14,-8,3,13,19,20,21,-7,17,18,10,16,15,24,12,17,15,7,3,16,12,22,18,20,-2,8,13,12,19,18,9,0,8,14,18,-4,12,10,10,4,7,18,-6,14,-6,14,20,18,-8,13,14,-5,28,13,6,8,3,17,14,-8,4,-7,7,12,14,8,23,-4,5
770,8,-5,-11,14,-4,-1,-5,-2,5,4,16,20,18,9,13,-7,15,9,14,-7,-7,11,-8,0,9,13,16,21,-5,13,13,5,13,11,20,10,13,14,5,0,13,11,16,14,15,-4,5,8,8,15,12,6,-6,5,9,15,-7,7,5,7,4,5,12,-9,10,-5,9,17,13,-7,8,11,-9,24,9,2,3,-3,10,12,-9,0,-4,4,5,8,1,18,-4,1
771,5,-4,-8,13,-3,0,-3,2,2,3,11,16,15,7,10,-4,11,6,8,-3,-6,9,-8,-3,6,10,10,20,-6,12,11,2,10,8,13,3,10,8,2,-3,7,8,10,11,10,-4,1,5,4,9,7,1,-7,2,6,12,-7,4,3,5,-2,-1,8,-10,6,-4,5,14,10,-4,5,8,-8,20,4,0,-2,-5,6,8,-7,-2,-3,0,2,6,-1,13,-2,-3
772,1,-2,-4,11,-4,2,-2,6,-1,-2,9,11,12,3,8,-2,8,4,6,-3,-7,6,-5,-2,4,9,7,17,-2,8,6,-2,7,6,13,0,4,5,0,-7,5,2,9,8,5,-6,1,2,1,9,6,0,-9,-1,3,10,-7,0,-1,0,-3,-3,4,-10,1,-2,3,9,5,-4,-1,5,-9,18,2,-3,-5,-7,2,4,-5,-2,0,1,1,3,-2,8,-3,-7
773,1,-1,-4,4,-5,5,-1,8,-3,-2,6,9,8,0,5,-1,3,1,3,2,-8,2,-1,-4,1,5,2,12,-1,5,3,-4,3,1,9,-2,5,1,-4,-6,0,1,4,6,2,-7,-3,-1,-2,2,1,-4,-11,-4,-2,7,-6,-2,-2,-3,-5,-4,3,-9,-3,-2,2,5,-1,-2,-3,1,-8,15,-4,-6,-10,-7,-1,-1,-5,-6,0,-3,-3,-2,-5,4,-3,-7
774,0,0,-2,5,-6,5,2,6,-5,-3,3,6,5,-2,3,1,2,-2,0,3,-7,1,0,-7,-3,1,2,8,0,3,1,-4,1,-3,6,-3,0,-1,-4,-7,2,-4,0,3,-2,-7,-6,-3,-5,1,-2,-6,-10,-7,-3,0,-4,-3,-6,-6,-5,-7,1,-11,-3,0,-2,3,-4,0,-4,-2,-11,11,-7,-8,-9,-7,-4,-1,-3,-6,1,-4,-5,-4,-10,1,-2,-10
775,0,1,2,4,-6,6,4,5,-8,-2,2,1,1,-4,1,3,1,-3,-3,3,-5,-1,0,-3,-2,-1,-3,5,0,-1,0,-3,1,-3,2,-5,-2,-4,-6,-7,-3,-3,-3,0,-3,-8,-6,-3,-8,0,-4,-5,-12,-6,-6,-1,-3,-5,-9,-9,-6,-5,-1,-11,-5,0,-3,1,-6,0,-6,-5,-9,7,-7,-8,-12,-8,-6,-1,-3,-8,0,-5,-6,-6,-9,-4,-3,-11
776,-2,1,2,0,-5,6,4,8,-9,-5,0,-1,-1,-6,1,3,-1,-7,-4,5,-5,0,2,-4,-6,-2,-3,1,3,-2,-2,-5,-3,-4,2,-6,-3,-8,-6,-9,-4,-4,-3,-2,-5,-8,-7,-3,-8,-4,-7,-4,-13,-7,-8,-2,-2,-4,-8,-8,-11,-5,-4,-11,-6,1,-6,-3,-8,-2,-7,-6,-9,4,-11,-8,-12,-8,-9,-4,-2,-8,-1,-7,-9,-9,-9,-5,-4,-12
777,-2,4,1,0,-7,6,5,8,-9,-4,1,-2,-1,-5,-3,4,-4,-8,-5,3,-7,-3,3,-5,-6,-2,-5,-2,8,-2,-4,-7,-5,-7,-1,-6,-6,-10,-8,-10,-6,-6,-5,-6,-7,-9,-9,-4,-10,-6,-7,-5,-12,-6,-10,-5,-1,-6,-8,-11,-9,-8,-6,-14,-7,0,-8,-6,-11,0,-11,-9,-12,4,-12,-6,-11,-10,-12,-6,-2,-7,0,-5,-7,-7,-10,-8,-3,-11
778,-4,5,6,-1,-7,7,9,7,-6,-3,-2,-3,0,-8,-5,5,-3,-8,-4,4,-5,-4,5,-6,-8,-3,-9,-3,5,-4,-4,-6,-6,-6,-3,-6,-4,-6,-6,-11,-7,-7,-5,-4,-7,-9,-9,-7,-11,-6,-8,-6,-13,-5,-11,-7,0,-8,-8,-8,-9,-8,-5,-13,-7,1,-5,-8,-11,1,-10,-9,-11,-3,-11,-8,-9,-12,-13,-6,-2,-8,-2,-8,-9,-9,-12,-9,-7,-11
779,-2,5,7,-3,-10,8,9,10,-8,-7,-2,-5,-1,-8,-3,7,-4,-9,-2,5,-5,-4,4,-6,-9,-2,-8,-1,5,-6,-9,-6,-6,-7,-5,-10,-6,-9,-6,-12,-8,-6,-7,-7,-8,-13,-10,-6,-11,-6,-11,-5,-14,-8,-11,-7,1,-7,-10,-9,-10,-10,-9,-15,-8,3,-5,-9,-10,1,-11,-8,-14,-6,-9,-10,-11,-12,-11,-9,-2,-9,-1,-8,-11,-8,-12,-8,-4,-14
780,-3,7,8,-3,-11,10,9,10,-9,-5,-1,-6,-4,-9,-2,8,-6,-8,-4,6,-8,-5,5,-7,-8,-4,-7,-5,7,-6,-9,-7,-7,-5,-6,-8,-7,-8,-8,-11,-9,-3,-8,-8,-7,-15,-11,-7,-10,-7,-12,-6,-17,-6,-9,-8,1,-8,-10,-7,-12,-10,-10,-15,-7,4,-5,-8,-12,2,-10,-10,-16,-9,-9,-12,-14,-13,-13,-9,0,-10,2,-8,-12,-10,-12,-9,-4,-15
781,-5,8,12,-4,-13,9,11,7,-8,-6,-4,-7,-2,-9,-5,7,-4,-11,-4,7,-9,-3,5,-9,-6,-5,-9,-5,8,-3,-8,-5,-6,-6,-6,-9,-7,-9,-7,-12,-9,-8,-7,-7,-9,-16,-9,-7,-10,-6,-11,-7,-19,-8,-12,-7,3,-10,-12,-8,-13,-13,-11,-18,-6,4,-6,-7,-11,2,-10,-10,-16,-7,-10,-12,-13,-12,-16,-9,1,-9,4,-11,-10,-10,-15,-9,-1,-14
782,-5,8,10,-3,-13,11,12,9,-9,-6,-6,-8,-5,-8,-5,8,-6,-14,-5,8,-12,-3,8,-13,-5,-4,-7,-4,9,-4,-8,-8,-7,-4,-6,-10,-7,-7,-9,-15,-10,-8,-9,-9,-9,-18,-10,-11,-11,-6,-14,-7,-19,-12,-13,-7,3,-11,-9,-6,-14,-13,-9,-21,-7,4,-5,-9,-8,4,-11,-10,-16,-7,-12,-12,-15,-15,-15,-12,-1,-11,3,-12,-12,-10,-16,-9,1,-13
783,-8,11,11,-4,-14,11,13,8,-12,-9,-7,-9,-4,-11,-5,11,-7,-14,-7,9,-14,-6,8,-12,-10,-5,-10,-3,10,-5,-9,-9,-10,-8,-6,-11,-9,-9,-11,-16,-8,-6,-12,-11,-7,-19,-12,-9,-10,-7,-14,-11,-18,-9,-14,-5,4,-12,-12,-6,-18,-13,-11,-19,-9,8,-8,-9,-10,8,-10,-13,-16,-10,-14,-13,-16,-16,-17,-14,1,-12,5,-11,-17,-12,-18,-12,1,-15
784,-8,11,13,-5,-15,12,14,8,-14,-9,-5,-7,-2,-9,-7,10,-7,-16,-8,9,-15,-7,9,-14,-11,-10,-11,-7,13,-10,-9,-11,-11,-8,-7,-10,-8,-10,-13,-18,-10,-11,-12,-9,-7,-22,-13,-10,-14,-9,-12,-11,-21,-13,-15,-8,2,-13,-14,-8,-17,-13,-13,-18,-11,9,-9,-10,-10,7,-12,-13,-18,-8,-14,-17,-18,-16,-18,-16,1,-15,5,-10,-17,-13,-17,-11,3,-17
785,-10,12,13,-7,-16,12,15,8,-16,-10,-5,-6,-1,-12,-9,10,-8,-16,-10,10,-16,-8,8,-15,-13,-8,-11,-8,11,-11,-11,-14,-11,-10,-8,-12,-8,-13,-14,-19,-9,-13,-14,-11,-10,-23,-15,-15,-14,-11,-14,-14,-21,-16,-16,-9,4,-14,-16,-13,-17,-15,-13,-19,-15,8,-11,-13,-13,7,-15,-17,-20,-9,-16,-18,-21,-20,-19,-16,4,-18,9,-11,-18,-13,-21,-13,4,-19
786,-9,11,11,-7,-16,9,14,9,-15,-11,-7,-10,-3,-14,-9,11,-9,-18,-12,9,-15,-11,9,-17,-14,-12,-12,-8,8,-12,-13,-16,-14,-11,-11,-13,-11,-11,-15,-20,-12,-15,-11,-14,-12,-23,-18,-16,-16,-11,-15,-16,-20,-16,-16,-10,6,-15,-19,-14,-20,-16,-15,-22,-12,8,-10,-15,-12,6,-13,-18,-22,-9,-16,-21,-22,-23,-20,-16,5,-19,8,-15,-18,-18,-22,-12,4,-20
787,-10,12,16,-9,-16,10,12,9,-16,-15,-11,-10,-2,-13,-9,12,-11,-16,-12,8,-16,-15,10,-19,-17,-15,-15,-8,11,-14,-16,-16,-17,-11,-16,-13,-14,-13,-16,-21,-13,-16,-14,-16,-12,-22,-17,-17,-19,-17,-16,-15,-20,-18,-17,-14,8,-17,-20,-12,-22,-18,-18,-21,-16,8,-13,-15,-16,5,-14,-19,-22,-10,-19,-23,-20,-22,-21,-17,6,-21,7,-15,-22,-16,-24,-12,5,-19
788,-13,10,13,-10,-17,8,12,11,-17,-17,-11,-10,-4,-15,-11,11,-12,-17,-15,6,-20,-17,8,-20,-16,-16,-16,-9,9,-16,-15,-19,-19,-13,-18,-16,-16,-15,-19,-20,-15,-19,-16,-16,-14,-21,-20,-21,-21,-19,-18,-16,-18,-21,-18,-16,8,-21,-23,-15,-22,-18,-19,-20,-18,6,-18,-19,-16,7,-18,-20,-19,-14,-19,-21,-20,-23,-20,-18,6,-22,7,-15,-22,-20,-22,-15,4,-21
