,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
268,-19,4,-15,-14,-4,-10,-12,7,15,-5,12,14,16,14,-5,11,43,13,-3,-7,-7,2,-26,-15,-13,-19,-6,-8,10,3,-6,-16,-12,1,0,2,14,4,0,12,16,9,19,5,6,5,1,4,2,0,-3,-10,3,1,4,0,4,3,3,-15,-15,-12,-14,-1,5,8,-9,2,12,1,10,5,11,4,7,-12,-16,-11,-17,-15,-15,-12,-9,-14,-7,-17,-10,-16,-15,-18,-16,-16,-14,-13,-4,-16,-10,-11,-9,-15,-14,-12,-15,-10,-21,-12,-13,-12,-9,-8,-12,-12,-12,-8,7,-28,-20,-24,-16,-21,-6,-18,-9,-1,2,-2,-10,-20
269,-23,0,-9,-17,-8,-16,-18,6,14,-8,9,14,13,15,-3,0,35,2,-6,-8,-8,-1,-22,-17,-20,-23,-9,-8,5,6,-8,-18,-13,1,-3,2,12,0,-3,14,15,12,17,5,7,6,-2,0,1,-3,-4,-8,-1,-4,2,-2,-2,1,3,-16,-15,-13,-14,0,6,9,-11,5,10,2,8,5,11,5,6,-12,-14,-14,-16,-17,-16,-15,-11,-17,-10,-21,-12,-17,-13,-19,-16,-18,-15,-14,-6,-18,-11,-13,-6,-16,-19,-10,-16,-11,-20,-15,-16,-11,-9,-12,-10,-12,-12,-10,4,-27,-21,-25,-14,-18,-3,-17,-11,-2,3,-3,-14,-17
270,-22,-5,-5,-23,-15,-18,-21,7,11,-9,8,11,10,12,-1,-11,24,-12,-7,-7,-11,0,-21,-24,-26,-27,-11,-8,0,5,-11,-22,-17,-1,-3,-1,10,-1,-4,16,17,15,18,7,8,5,-3,-5,-1,-6,-4,-8,-5,-9,-1,-6,-5,-1,2,-15,-18,-11,-13,1,6,9,-10,7,8,6,8,2,10,8,2,-13,-18,-15,-16,-15,-16,-13,-14,-16,-14,-18,-15,-18,-13,-20,-17,-17,-14,-15,-7,-15,-14,-14,-5,-18,-18,-14,-17,-14,-18,-16,-17,-11,-9,-14,-9,-10,-12,-10,4,-22,-21,-21,-10,-19,-3,-16,-16,-2,2,-4,-16,-17
271,-26,-9,1,-26,-19,-21,-24,11,8,-13,9,11,9,11,5,-24,15,-24,-8,-9,-13,-3,-15,-27,-30,-28,-15,-8,-7,2,-15,-25,-23,-4,-5,-4,10,-2,-6,18,18,16,18,7,10,5,-8,-8,-5,-7,-3,-7,-11,-10,-11,-9,-10,-1,3,-14,-18,-9,-11,4,8,6,-12,7,8,6,6,-3,7,7,-5,-8,-22,-17,-17,-17,-14,-16,-14,-17,-18,-15,-16,-20,-10,-18,-14,-17,-16,-17,-9,-17,-17,-16,-3,-19,-20,-12,-17,-17,-20,-17,-18,-12,-11,-18,-11,-11,-12,-8,3,-21,-18,-19,-8,-17,-4,-13,-17,-4,2,-3,-16,-15
272,-24,-14,6,-26,-21,-24,-26,10,7,-13,7,9,8,11,4,-33,2,-35,-9,-11,-10,-3,-9,-30,-31,-28,-18,-9,-9,5,-18,-26,-25,-6,-7,-6,6,-4,-9,17,16,17,17,4,7,4,-11,-10,-8,-11,-6,-5,-13,-11,-10,-11,-14,-2,3,-13,-16,-9,-7,5,7,9,-12,7,6,7,2,-6,5,7,-7,-6,-20,-16,-19,-19,-15,-16,-14,-20,-18,-14,-15,-20,-5,-20,-15,-17,-14,-19,-11,-15,-18,-16,0,-18,-21,-13,-17,-17,-17,-18,-17,-11,-10,-19,-10,-10,-13,-6,7,-18,-18,-13,-6,-17,-2,-7,-20,-3,6,-1,-16,-9
273,-21,-16,11,-24,-22,-24,-26,8,6,-13,6,7,7,12,6,-42,-10,-42,-8,-11,-11,-5,-2,-27,-30,-24,-20,-10,-14,1,-20,-27,-27,-7,-6,-7,7,-5,-7,15,14,14,16,4,6,4,-11,-14,-9,-13,-1,-1,-14,-16,-14,-13,-16,-1,3,-10,-15,-6,-5,9,8,8,-11,6,2,6,-2,-9,5,6,-10,-7,-22,-15,-18,-19,-14,-18,-16,-21,-22,-14,-16,-21,-4,-20,-16,-14,-17,-18,-12,-13,-19,-17,0,-16,-21,-15,-15,-18,-14,-21,-16,-12,-10,-18,-8,-8,-9,-6,8,-15,-19,-15,-2,-15,-2,-5,-19,-3,6,-1,-17,-4
274,-16,-19,16,-25,-21,-24,-22,10,5,-12,7,7,5,7,8,-46,-21,-46,-9,-11,-13,-2,4,-24,-29,-21,-23,-8,-15,3,-22,-28,-27,-7,-3,-7,5,-5,-7,12,9,15,14,1,6,4,-13,-16,-13,-14,-4,2,-16,-13,-14,-13,-16,-3,1,-6,-16,-5,-2,12,11,7,-11,5,-3,7,-7,-10,1,8,-14,-4,-23,-14,-15,-17,-14,-15,-18,-22,-23,-11,-15,-21,-1,-20,-14,-13,-13,-16,-13,-10,-21,-17,2,-15,-23,-17,-17,-18,-14,-21,-14,-12,-9,-20,-10,-8,-8,-6,10,-14,-18,-14,-1,-14,-2,1,-20,0,4,0,-18,-2
275,-14,-22,16,-23,-20,-22,-17,9,4,-10,8,4,4,7,7,-47,-32,-49,-11,-11,-11,-7,11,-19,-26,-17,-25,-7,-18,-2,-25,-24,-28,-8,-5,-6,0,-7,-6,10,8,12,13,-1,4,3,-12,-15,-14,-16,-3,6,-15,-11,-14,-12,-18,2,5,-1,-16,-4,1,11,8,6,-9,4,-7,7,-10,-12,-6,6,-16,-3,-21,-15,-11,-12,-13,-13,-17,-22,-23,-8,-17,-20,4,-18,-11,-11,-12,-17,-15,-7,-20,-16,6,-13,-23,-15,-12,-19,-10,-24,-14,-12,-8,-22,-11,-6,-8,-6,9,-13,-17,-9,-2,-10,-2,6,-22,0,3,-1,-15,5
276,-9,-21,21,-17,-14,-17,-15,8,4,-7,7,2,5,8,10,-48,-41,-50,-10,-9,-11,-10,18,-14,-20,-10,-26,-8,-23,0,-28,-22,-25,-7,-4,-6,0,-6,-5,7,3,9,8,-1,2,-1,-13,-13,-17,-14,-1,8,-13,-11,-14,-8,-18,4,4,7,-17,-1,2,11,7,6,-5,4,-10,6,-12,-13,-8,5,-17,-3,-20,-13,-9,-12,-10,-13,-17,-22,-23,-3,-15,-20,8,-19,-9,-9,-12,-15,-18,-7,-20,-16,6,-12,-20,-14,-9,-15,-10,-22,-10,-9,-9,-19,-10,-5,-5,-3,8,-10,-14,-7,1,-8,-1,11,-22,-1,5,-1,-15,11
277,-4,-22,21,-10,-12,-12,-11,8,5,-8,7,1,1,8,10,-45,-47,-45,-11,-9,-13,-10,22,-8,-14,-4,-26,-6,-23,-2,-28,-21,-26,-5,-3,-5,-5,-5,-3,6,-2,5,5,-4,1,-3,-13,-14,-14,-12,-3,7,-9,-9,-11,-8,-16,0,6,7,-17,3,5,12,6,3,-5,3,-12,4,-13,-13,-10,2,-17,-3,-18,-11,-6,-9,-7,-11,-15,-19,-22,-1,-12,-19,8,-15,-5,-5,-10,-12,-17,-4,-19,-12,8,-9,-19,-11,-7,-15,-10,-20,-8,-10,-5,-18,-11,-2,-2,-3,9,-6,-12,-5,1,-5,2,17,-19,0,4,1,-13,18
278,0,-22,18,-6,-7,-7,-1,7,2,-6,9,0,3,6,12,-40,-51,-40,-11,-8,-13,-8,26,-2,-7,4,-26,-6,-24,-2,-28,-17,-21,-4,-2,-5,-3,-4,-1,4,-4,1,1,-5,0,-4,-9,-9,-10,-8,0,10,-9,-2,-9,-7,-15,1,5,9,-18,4,6,9,4,2,-2,0,-14,1,-18,-12,-13,0,-15,-3,-14,-11,-4,-5,-2,-8,-13,-18,-20,0,-10,-14,9,-15,-4,-2,-6,-11,-17,-1,-19,-9,11,-8,-16,-9,-3,-13,-7,-17,-9,-9,-5,-18,-15,-1,-1,-4,14,-6,-11,-5,1,-5,1,22,-14,1,2,2,-11,21
279,3,-18,13,0,-6,0,5,8,4,-6,7,0,3,4,14,-33,-52,-34,-11,-8,-12,-13,28,6,2,7,-23,-5,-23,-4,-26,-13,-19,-3,-2,-6,-9,-2,0,-4,-7,-3,-3,-6,-3,-3,-7,-7,-11,-2,-1,10,-4,-1,-7,-2,-9,3,6,13,-17,6,8,8,1,1,1,-2,-17,-2,-18,-11,-16,-4,-17,0,-13,-8,-1,-3,-2,-5,-13,-17,-20,1,-7,-11,9,-10,-3,-2,-7,-8,-15,3,-16,-8,10,-6,-13,-7,1,-12,-4,-17,-4,-6,-2,-16,-13,0,1,-5,16,-6,-10,-2,1,0,2,26,-13,-1,2,1,-9,25
280,5,-15,6,6,0,5,10,8,3,-5,7,4,5,7,13,-22,-50,-22,-11,-8,-10,-11,28,10,12,14,-21,-3,-22,-1,-24,-12,-13,-2,1,-3,-6,-2,0,-8,-11,-7,-8,-7,-4,-4,-2,-3,-5,3,0,10,0,1,-2,3,-3,4,7,17,-18,7,8,9,-1,1,3,-4,-17,-3,-15,-10,-15,-7,-12,-2,-10,-4,-1,-2,1,-3,-10,-13,-18,3,-4,-10,7,-8,-1,0,-2,-5,-13,3,-14,-5,13,-3,-11,-4,-2,-9,-1,-16,-1,-3,0,-14,-14,2,2,-5,18,-3,-11,0,2,0,3,26,-8,0,0,-1,-7,28
281,8,-13,2,12,6,11,15,9,5,-1,5,4,2,5,12,-10,-44,-10,-10,-5,-8,-13,24,18,15,20,-18,-2,-20,1,-20,-6,-10,0,5,0,-7,-1,3,-11,-15,-11,-12,-8,-6,-3,1,2,-2,6,-1,9,1,5,3,5,-3,4,1,17,-19,8,11,7,1,-1,7,-6,-20,-6,-14,-8,-14,-9,-9,-4,-7,-3,2,-1,2,-1,-8,-11,-13,2,-2,-6,10,-5,1,2,1,-1,-12,6,-14,-4,12,0,-4,-3,3,-6,2,-12,0,-1,0,-13,-14,3,2,-4,19,-3,-6,1,1,0,2,26,-4,1,-1,1,-6,27
282,9,-11,-6,15,9,14,19,7,1,-1,4,4,4,3,9,4,-35,0,-10,-6,-6,-12,20,24,23,24,-18,-2,-19,2,-13,-1,-9,2,4,3,-6,-1,4,-11,-20,-16,-15,-5,-4,-2,5,7,7,12,-2,9,5,7,6,8,4,2,4,15,-19,8,9,6,-2,-1,9,-8,-19,-8,-11,-5,-17,-9,-6,-4,-4,-2,5,2,3,1,-3,-9,-7,2,1,-1,10,-1,4,3,4,1,-11,9,-9,-1,9,1,-5,-1,3,-5,7,-7,3,1,0,-12,-14,6,2,-4,21,-3,-3,-1,2,0,4,27,-2,2,1,3,-2,28
283,5,-3,-13,17,11,17,18,8,0,-1,1,7,6,5,9,16,-23,15,-7,-6,-7,-10,18,27,29,26,-12,1,-18,4,-9,3,-2,3,3,2,-8,1,5,-14,-24,-16,-17,-6,-4,-3,12,14,11,16,-4,9,9,9,8,8,11,4,2,15,-16,9,10,8,-5,-4,9,-9,-15,-10,-8,2,-14,-13,-4,-5,1,1,5,3,5,0,-1,-6,-4,4,3,3,8,4,3,7,5,5,-11,8,-5,4,9,4,-1,3,7,0,9,-5,6,4,0,-10,-15,6,2,-2,20,-1,-4,1,3,1,6,25,0,1,-1,2,-1,28
284,5,2,-19,19,11,20,20,8,0,-1,-2,8,2,5,10,28,-11,28,-9,-7,-4,-12,13,28,31,25,-8,3,-15,6,-6,7,1,1,4,4,-3,4,7,-20,-25,-19,-22,-4,-6,0,16,17,12,17,-1,11,11,10,12,10,17,1,-2,12,-17,6,11,3,-4,-5,11,-12,-13,-12,-6,4,-10,-15,0,-7,4,3,4,5,5,5,3,-3,-2,7,5,5,6,7,3,7,8,7,-10,10,-2,7,9,3,2,5,6,3,9,-3,7,6,2,-7,-15,8,4,-4,17,1,-2,2,2,1,5,23,1,0,-2,3,1,26
285,0,8,-23,17,8,22,22,8,-1,1,-3,6,1,4,6,40,1,39,-8,-4,-3,-11,7,28,31,22,-3,5,-13,7,-1,9,5,4,6,5,-4,5,3,-22,-26,-22,-25,-1,-5,-1,19,19,16,21,-3,9,11,11,14,11,16,3,-5,12,-19,5,9,-1,-3,-5,9,-14,-6,-13,-3,6,-8,-14,4,-5,5,5,6,3,7,7,3,-1,3,8,6,7,5,10,5,8,6,9,-7,10,1,7,11,2,4,8,6,6,10,2,6,4,1,-6,-14,6,1,-5,17,1,0,4,3,2,6,18,3,-2,-4,1,6,20
286,-6,11,-28,15,10,19,19,7,-4,-3,-5,8,-4,4,2,50,13,51,-7,-3,-3,-12,3,25,26,22,2,6,-12,7,4,12,7,1,4,6,-4,3,3,-23,-28,-21,-23,-1,-3,1,20,21,17,22,-5,9,12,9,11,9,17,2,-6,10,-22,6,3,-2,-5,-7,10,-14,-2,-13,1,12,-4,-14,6,-6,7,4,6,6,7,5,3,3,7,9,7,8,5,12,6,8,8,9,-6,8,4,6,9,6,6,10,5,6,12,5,8,6,-1,-4,-13,3,2,-4,14,2,3,5,6,7,8,15,5,-2,-3,0,7,17
287,-10,15,-34,13,11,20,13,7,-5,-5,-7,8,-4,6,0,59,28,57,-6,-2,-1,-11,-5,22,26,18,6,6,-11,9,7,14,9,1,2,2,-4,4,3,-25,-24,-22,-26,2,-2,6,19,22,21,23,-6,5,14,7,12,10,21,-1,-8,5,-17,4,5,-6,-5,-8,8,-13,0,-15,8,12,1,-13,11,-8,9,6,8,4,8,6,4,7,12,6,6,9,3,12,5,8,5,10,-3,9,8,9,8,5,7,9,7,8,12,10,10,6,0,-5,-10,5,0,-2,12,3,6,3,6,7,8,10,5,1,-4,2,7,13
288,-13,16,-33,11,6,15,9,7,-8,-5,-9,9,-6,5,-6,61,40,62,-5,-2,3,-9,-8,18,21,11,8,10,-10,12,11,18,13,2,2,3,0,1,0,-25,-23,-23,-23,6,-2,7,17,20,19,19,-7,7,11,6,13,5,22,-4,-11,4,-19,2,2,-4,-7,-7,10,-12,4,-14,13,15,5,-10,14,-6,12,6,7,3,7,6,6,10,13,7,6,14,6,16,5,7,6,9,0,8,10,10,6,7,9,9,8,9,12,13,10,6,1,-6,-6,3,0,-1,11,6,6,8,7,8,7,2,5,-1,-3,2,8,8
289,-16,18,-33,5,1,13,6,4,-11,-7,-12,7,-9,4,-10,62,51,62,-2,-2,4,-10,-11,11,16,4,12,10,-7,13,13,17,13,-1,-1,1,2,1,-2,-24,-20,-19,-23,8,3,7,16,20,17,17,-9,6,10,4,12,3,17,-5,-12,1,-16,5,4,-10,-7,-5,6,-13,9,-11,16,13,8,-7,15,-5,15,5,7,7,7,7,7,12,16,4,7,16,5,17,5,7,6,10,5,6,13,10,6,7,13,9,8,8,13,14,9,8,1,-6,-5,1,-1,3,8,7,9,10,8,11,9,-2,8,-3,-4,0,7,0
290,-19,19,-31,2,-1,7,1,5,-13,-9,-12,5,-10,4,-10,62,57,59,0,0,4,-10,-13,3,9,-1,14,14,-4,14,17,14,13,-1,-3,1,3,-1,-4,-21,-15,-19,-19,9,6,7,11,19,14,14,-11,6,5,3,8,0,16,-6,-10,-5,-17,4,2,-9,-2,-5,8,-10,12,-11,19,13,13,-5,18,-4,15,5,6,5,8,6,8,13,18,3,7,18,3,17,4,6,3,11,6,6,17,10,7,8,14,10,7,8,12,15,11,7,2,-5,-1,2,-1,3,8,7,12,10,11,12,6,-6,8,-2,-4,-2,8,-7
291,-21,19,-27,-3,2,4,-4,1,-16,-9,-12,5,-14,2,-15,57,63,56,5,3,6,-3,-15,-4,3,-6,16,16,-6,12,16,15,15,-1,-5,-1,5,-1,-4,-17,-13,-17,-15,10,7,8,8,14,11,10,-11,7,3,-2,6,-1,10,-7,-14,-7,-17,3,4,-10,-1,-4,7,-3,17,-7,19,12,15,-1,16,-3,15,7,5,5,6,6,6,15,15,5,6,19,4,17,7,6,4,10,6,7,17,10,5,4,16,8,3,8,11,17,8,10,1,-2,6,2,2,6,10,11,14,9,14,14,8,-10,9,-3,-1,-2,8,-9
292,-19,18,-21,-4,-1,0,-9,2,-16,-9,-13,3,-16,0,-17,49,64,48,6,2,7,-5,-16,-10,-5,-14,17,14,-5,10,14,15,13,-2,-6,-2,5,0,-7,-12,-9,-14,-12,13,11,9,7,9,10,4,-14,7,-2,-5,2,-3,8,-7,-12,-9,-16,5,3,-9,0,-4,6,-1,19,-1,21,11,18,4,14,-1,17,6,7,4,6,8,7,15,18,3,5,20,7,19,6,6,5,6,7,7,17,7,6,5,18,7,3,9,12,16,8,7,1,-2,9,1,4,9,7,9,14,11,17,14,11,-13,10,0,2,-1,10,-14
293,-15,15,-12,-9,-5,-3,-11,-1,-15,-11,-14,3,-17,-1,-18,39,62,37,6,3,10,-5,-13,-18,-8,-17,17,14,-4,13,14,14,13,-1,-7,-4,7,-1,-6,-8,-5,-11,-7,10,10,10,3,5,4,0,-12,7,-4,-8,0,-5,3,-10,-13,-10,-17,5,3,-8,-1,2,5,2,18,3,20,11,16,6,14,1,17,5,7,4,4,8,8,17,17,4,7,19,7,20,6,5,5,7,13,8,19,7,7,6,20,6,2,6,11,18,6,8,2,-4,14,1,2,9,5,12,17,15,15,16,10,-13,9,-1,2,-3,10,-17
294,-11,12,-5,-9,-8,-6,-12,-4,-13,-10,-14,-1,-15,-3,-16,25,58,24,5,5,10,-5,-11,-22,-13,-21,15,13,-4,12,15,12,10,-3,-8,-6,7,-2,-7,-4,0,-4,-4,8,11,10,-5,0,0,-8,-11,4,-5,-5,-1,-6,-3,-10,-12,-13,-19,6,2,-5,1,3,5,7,18,7,19,8,16,12,13,4,18,3,6,6,5,6,7,20,13,8,6,20,9,19,5,3,4,7,13,6,18,8,9,7,20,5,2,4,9,20,5,7,1,-3,19,1,4,13,3,13,21,16,16,16,7,-17,10,1,-1,-1,8,-18
295,-6,10,4,-10,-7,-9,-13,-6,-14,-12,-14,-1,-16,-3,-16,12,52,11,10,7,10,-3,-9,-24,-19,-23,13,11,-3,12,9,8,10,-4,-8,-6,8,-2,-6,-1,3,-4,0,9,11,8,-6,-6,-3,-11,-11,7,-8,-7,-5,-8,-6,-12,-8,-10,-17,7,4,-5,6,3,4,11,19,9,17,5,16,16,8,6,19,3,5,7,2,7,4,22,13,5,5,20,12,21,6,4,3,8,14,8,19,9,12,5,21,4,3,4,7,21,7,6,3,-2,21,1,7,18,2,15,20,19,17,16,10,-16,12,0,2,1,8,-17
296,1,9,12,-9,-5,-11,-12,-7,-13,-8,-11,-2,-14,-5,-19,1,45,-4,9,6,11,-3,-5,-22,-23,-22,11,12,-2,7,11,9,8,-4,-7,-4,6,-1,-8,4,8,0,5,7,9,6,-10,-11,-7,-13,-12,6,-12,-7,-8,-9,-10,-14,-7,-8,-20,5,6,-6,6,8,2,13,14,14,13,-1,14,17,6,6,19,4,4,7,3,6,5,20,9,7,6,20,15,23,5,7,4,4,13,8,20,6,12,6,20,6,4,7,7,20,6,8,3,0,25,3,6,18,-1,13,21,18,19,16,14,-16,10,0,2,0,13,-16
297,5,8,21,-9,-5,-10,-10,-8,-11,-7,-9,-5,-10,-6,-15,-15,30,-16,9,7,9,-4,1,-22,-23,-19,11,9,1,4,8,7,10,-4,-5,-5,3,-2,-6,9,15,6,10,4,9,3,-10,-11,-10,-14,-10,9,-10,-5,-4,-7,-12,-11,-2,-10,-17,6,6,-5,7,7,5,18,14,15,9,-2,11,19,2,12,20,4,4,7,6,4,3,19,10,7,6,19,15,20,5,7,4,8,12,8,21,4,14,7,21,5,4,6,7,20,8,9,4,1,26,6,9,21,-4,16,22,18,19,16,13,-15,13,1,6,1,12,-15
298,12,2,26,-2,-1,-7,-7,-8,-8,-5,-4,-5,-9,-7,-16,-27,18,-30,9,10,8,-2,6,-18,-23,-18,8,7,2,3,7,5,8,-4,-4,-2,2,-4,-6,13,18,12,14,3,6,3,-12,-13,-11,-14,-8,8,-9,-6,-5,-3,-20,-8,0,-8,-17,7,6,-3,8,6,4,21,10,20,2,-6,7,22,0,16,21,7,6,10,5,6,2,19,9,9,6,19,17,19,7,10,6,8,13,9,20,6,16,6,19,5,6,8,7,21,7,11,7,4,29,7,9,21,-5,20,24,19,21,17,13,-11,13,4,6,1,14,-10
299,20,1,30,-4,2,-6,-2,-10,-3,-3,-2,-8,-6,-10,-16,-40,4,-44,8,8,7,1,7,-14,-20,-11,7,6,4,1,7,5,8,-2,-2,-1,-1,-1,-5,18,22,16,17,1,4,-2,-13,-13,-14,-12,-7,7,-5,-3,-6,-3,-20,-4,3,-5,-19,5,6,-1,8,8,5,21,6,21,-2,-9,8,20,-3,15,19,7,7,11,7,9,4,18,7,10,8,20,19,20,12,6,10,9,13,11,19,7,14,8,20,7,7,9,8,21,8,11,7,6,29,8,12,24,-2,20,23,21,24,16,13,-6,15,2,6,3,15,-9
300,26,-1,36,1,6,-5,1,-10,-1,1,2,-8,-6,-7,-13,-52,-11,-55,4,10,6,2,11,-6,-17,-4,4,3,6,-3,9,6,7,-1,3,-2,1,-3,-4,19,22,19,25,-3,4,-3,-9,-13,-10,-11,-4,8,-3,1,-3,-1,-20,-1,4,-2,-19,8,4,3,8,9,4,22,1,23,-5,-8,4,20,-5,16,18,7,9,13,11,8,5,20,6,11,10,19,21,19,10,11,13,10,14,12,20,8,12,9,23,11,8,9,10,19,9,10,9,8,30,11,11,24,0,20,24,18,20,17,11,-5,15,5,8,2,13,-5
301,30,0,35,4,9,1,5,-11,3,5,8,-8,-2,-6,-9,-58,-26,-60,4,9,6,2,14,2,-10,2,9,1,9,-3,9,8,8,0,3,3,-2,-1,-1,23,26,23,25,-4,0,-7,-8,-9,-11,-10,-4,7,0,5,-3,2,-17,2,8,-1,-18,9,6,3,6,9,5,23,-2,21,-7,-9,-2,19,-7,17,20,11,11,13,11,10,5,18,6,12,9,20,21,19,11,11,12,11,11,13,18,8,13,11,20,11,9,9,13,19,12,10,10,8,29,11,12,24,-1,19,23,20,20,15,11,-1,14,6,7,4,13,-3
302,34,0,33,8,11,6,10,-10,5,7,10,-7,1,-9,-11,-65,-38,-67,6,8,5,2,15,7,-1,11,9,-1,13,-5,10,8,10,4,6,5,-4,0,4,24,25,25,26,-5,-2,-6,-6,-6,-4,-3,-4,5,2,6,1,7,-18,6,12,1,-19,6,4,3,4,6,5,21,-7,23,-12,-11,-4,16,-8,16,19,12,12,15,11,11,9,19,5,13,11,18,19,15,13,11,14,12,11,14,18,11,12,12,16,11,10,10,12,17,10,15,9,11,26,9,9,23,0,21,24,19,20,17,9,3,15,6,8,5,13,1
303,36,-1,31,9,16,9,12,-8,7,10,12,-7,4,-7,-7,-64,-48,-67,7,7,3,2,13,14,5,19,9,-3,11,-5,12,11,11,5,8,4,-7,2,5,25,26,27,25,-7,-5,-6,-1,-5,-3,2,-2,6,2,5,3,7,-15,8,14,4,-17,3,6,3,5,5,5,16,-9,20,-12,-9,-6,14,-10,15,17,14,13,15,13,13,9,17,6,16,15,18,21,13,14,12,16,11,10,15,19,14,7,18,16,14,11,13,14,15,12,19,9,12,24,9,7,20,-1,19,22,18,19,19,8,3,15,6,8,7,14,2
304,34,1,28,13,19,9,18,-8,7,14,11,-5,7,-3,-3,-64,-55,-65,4,5,6,0,14,20,11,26,10,-3,13,-8,13,14,13,6,6,7,-7,3,6,26,24,27,25,-4,-5,-7,4,2,4,4,0,5,6,9,6,9,-12,10,16,4,-20,3,4,3,4,4,6,12,-11,18,-13,-7,-8,10,-10,16,18,14,17,18,11,18,11,17,7,18,15,17,18,12,14,12,18,13,7,14,18,14,6,16,19,14,13,13,19,13,13,17,8,16,21,9,7,19,-1,19,20,17,16,17,9,4,15,7,8,7,13,5
305,34,4,21,15,19,13,20,-6,11,16,11,-3,8,-3,-5,-59,-62,-64,2,7,3,2,11,29,18,31,13,0,17,-8,16,14,15,8,7,6,-8,5,8,24,22,25,23,-6,-4,-7,8,5,8,9,4,3,8,12,9,8,-7,15,17,8,-20,0,4,4,2,3,4,9,-10,14,-9,-5,-10,7,-7,16,17,16,16,16,13,17,13,17,8,17,16,16,17,10,15,12,18,15,5,13,16,13,6,13,16,15,13,15,17,13,12,16,10,15,16,8,7,16,-1,18,20,17,12,19,11,9,12,5,4,7,9,7
306,30,5,11,15,20,15,21,-6,10,20,9,-3,11,-2,-3,-53,-67,-55,2,4,2,2,5,32,26,36,13,-2,18,-8,16,16,18,9,8,7,-7,7,9,22,18,22,19,-9,-6,-7,12,11,11,15,4,3,4,9,8,7,-1,14,17,9,-20,-1,2,5,2,4,2,6,-10,13,-10,-2,-10,2,-4,16,15,17,17,18,15,18,15,15,6,16,14,15,12,9,15,12,17,15,4,14,17,15,2,14,17,17,13,15,16,13,11,16,9,16,14,8,6,14,0,19,19,17,10,18,6,10,10,6,7,6,8,8
307,23,4,4,17,20,19,20,-4,11,21,9,-3,11,-2,0,-42,-68,-44,3,4,6,1,1,33,29,36,14,-3,20,-7,17,17,17,11,9,10,-7,9,9,20,12,17,15,-6,-7,-7,17,16,17,21,4,3,9,9,6,7,4,16,14,7,-18,-3,0,3,2,1,2,1,-7,5,-9,0,-10,-2,-3,12,13,16,19,17,15,18,14,12,8,13,16,11,6,8,16,12,16,13,4,12,12,16,0,16,14,17,13,15,14,11,10,14,5,18,9,4,4,11,0,16,16,14,9,16,5,12,8,3,5,6,7,8
308,18,9,-1,13,18,18,22,-3,7,21,8,-2,9,1,1,-32,-63,-34,1,2,2,0,-6,36,31,39,15,-6,19,-6,18,18,20,13,10,9,-3,7,9,15,7,16,11,-5,-8,-5,18,20,20,20,7,4,9,9,7,8,4,16,13,9,-19,-7,-2,-2,-1,-2,1,-3,-6,-2,-5,2,-7,-8,-1,11,11,16,18,14,13,19,16,10,8,14,14,12,4,6,12,13,12,13,5,11,13,15,-5,12,10,14,13,13,14,11,8,11,5,18,3,3,3,7,-2,18,14,11,8,12,5,9,7,2,4,4,4,7
309,10,9,-6,13,15,16,18,0,9,21,5,0,9,3,0,-23,-57,-24,1,4,2,-1,-10,36,31,35,17,-4,19,-4,18,19,19,10,10,10,-3,12,9,10,4,13,4,-2,-8,-2,17,21,23,20,7,1,8,5,6,5,9,14,10,8,-22,-7,-4,0,-4,-2,-1,-7,-7,-6,-3,7,-6,-13,1,7,9,15,14,14,13,19,16,8,10,11,11,7,0,4,12,8,9,11,4,9,11,14,-6,11,8,12,12,11,12,9,8,9,2,16,2,2,-1,6,3,15,12,12,8,12,2,7,2,5,4,8,0,4
310,3,8,-13,10,9,14,15,0,6,22,2,-2,5,2,3,-12,-49,-10,2,5,4,-3,-17,32,33,30,18,-3,17,-8,18,16,17,11,9,7,-3,13,9,2,-2,5,-2,-2,-7,-1,20,20,22,19,7,-1,5,1,5,4,11,14,10,8,-23,-9,-6,1,-4,-5,-1,-10,-4,-12,-2,8,-4,-14,3,8,7,13,16,11,12,15,16,9,13,7,13,2,-5,1,10,7,10,9,5,5,10,13,-10,7,3,11,10,10,7,7,7,9,-2,17,-2,1,-1,1,3,14,9,11,4,11,-1,5,1,2,2,6,-3,0
311,-6,9,-16,6,5,10,11,-1,4,22,-1,-3,6,0,1,-1,-39,2,3,4,4,-1,-21,25,28,25,16,0,16,-7,17,13,16,8,7,8,1,13,6,-1,-8,0,-6,-3,-6,3,19,18,21,19,9,-5,3,2,4,0,15,8,5,5,-23,-11,-7,-1,-5,-6,-3,-14,-2,-17,1,10,-2,-16,6,5,4,10,11,7,8,14,13,4,13,7,10,-3,-10,-1,7,7,4,8,3,2,11,10,-11,2,0,8,7,8,5,3,5,5,-4,15,-6,-1,0,-1,2,13,8,9,1,7,-1,2,-2,0,0,2,-7,0
