,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
500,11,0,8,7,19,10,12,1,7,4,14,3,17,2,10,9,15,-3,5,14,11
501,11,3,9,8,15,12,13,3,9,6,13,6,15,6,12,12,14,-3,11,8,10
502,12,2,13,9,12,11,15,3,12,9,14,11,12,9,11,12,8,-1,10,9,8
503,9,2,15,13,11,9,14,5,13,7,15,12,10,10,13,12,4,0,9,4,4
504,10,7,14,12,8,7,14,7,12,7,16,12,5,12,16,14,3,1,12,-1,2
505,6,8,14,11,3,8,10,8,14,11,14,13,1,10,16,12,-1,5,13,-3,0
506,4,9,13,11,1,6,9,8,12,9,13,12,-3,8,14,11,-2,6,12,-6,-5
507,5,9,10,14,-2,2,8,8,9,12,12,10,-4,9,13,7,-7,5,8,-8,-4
508,0,7,5,11,-6,2,7,8,7,8,10,6,-8,8,11,6,-7,6,9,-11,-5
509,-1,9,6,9,-8,-2,5,8,7,10,5,6,-11,7,7,5,-10,8,5,-12,-7
510,-4,8,3,10,-9,-4,0,8,4,5,3,5,-12,5,4,1,-14,10,5,-12,-8
511,-8,9,2,7,-10,-6,-2,6,2,3,-1,4,-10,3,2,-3,-13,9,2,-12,-8
512,-7,8,-2,5,-11,-7,-2,5,0,2,-3,-3,-12,0,0,-5,-12,9,0,-10,-5
513,-7,5,-3,1,-13,-7,-6,1,-1,1,-3,-1,-12,-1,-3,-5,-11,5,-1,-8,-8
514,-10,6,-3,-3,-15,-8,-7,1,-6,-2,-6,-4,-11,-4,-6,-6,-12,4,-4,-9,-9
515,-10,4,-6,-3,-11,-10,-7,-3,-6,-2,-8,-7,-9,-4,-7,-7,-9,2,-5,-8,-8
516,-8,2,-7,-7,-10,-9,-8,-2,-5,-3,-9,-9,-6,-8,-7,-7,-9,-1,-7,-6,-6
517,-6,-2,-8,-4,-7,-6,-11,-4,-7,-7,-9,-10,-8,-9,-9,-10,-5,-1,-8,-5,-6
518,-5,-1,-8,-6,-5,-4,-9,-6,-10,-8,-8,-9,-6,-9,-10,-9,-1,-3,-10,-4,-4
519,-5,-4,-9,-6,-2,-2,-9,-7,-8,-8,-12,-9,-3,-11,-11,-7,0,-8,-10,0,0
520,-1,-4,-10,-7,0,2,-9,-10,-10,-9,-9,-8,3,-9,-10,-6,1,-8,-8,2,1
521,2,-7,-8,-8,3,4,-7,-8,-10,-9,-8,-7,1,-8,-11,-8,0,-11,-8,2,3
522,3,-9,-7,-7,5,3,-6,-11,-8,-9,-7,-7,3,-9,-12,-7,6,-14,-9,5,1
523,1,-6,-7,-6,6,2,-5,-6,-6,-7,-7,-6,5,-6,-9,-6,7,-13,-8,5,2
524,3,-8,-7,-7,7,4,-4,-7,-4,-7,-6,-7,6,-4,-8,-2,7,-15,-5,5,4
525,2,-5,-3,-6,7,4,-4,-3,-3,-8,-4,-4,5,-2,-5,-2,8,-17,-5,6,5
526,7,-6,-4,-8,9,3,-4,-2,-4,-5,-4,-5,4,0,-3,0,7,-14,-3,6,5
527,8,-5,-3,-5,8,3,-2,-3,-2,-3,-3,-5,5,1,-6,3,6,-12,-3,6,5
528,8,-2,0,-3,8,3,-1,0,-3,-2,-2,0,5,5,-4,2,5,-11,-2,3,6
529,7,-1,3,0,5,4,1,4,-3,-1,0,1,3,5,0,2,6,-6,1,4,5
530,6,0,2,3,4,1,3,6,2,0,1,1,4,8,2,2,4,3,2,1,6
531,5,4,2,2,4,3,2,7,4,1,3,3,4,11,2,4,4,6,4,2,4
532,5,5,7,5,4,4,4,9,5,1,4,5,3,11,3,4,1,10,1,-1,2
533,5,7,8,4,2,1,6,10,5,4,7,5,0,12,5,5,-1,15,5,-1,3
534,5,9,7,6,1,2,6,11,9,4,7,6,0,15,4,5,0,19,3,-1,1
535,5,8,7,4,0,0,7,10,7,4,7,6,-1,12,5,5,0,19,3,-1,0
536,4,9,7,3,-1,0,8,10,6,5,9,6,-2,12,4,5,0,24,4,-4,-1
537,4,11,6,2,-1,1,9,11,8,5,12,7,-3,11,5,6,-1,25,4,-3,-1
538,6,9,5,3,-3,0,8,7,9,7,10,8,-1,11,5,5,-2,26,3,-4,-1
539,1,9,7,3,-1,0,8,7,6,4,9,7,0,7,6,6,0,25,1,-3,-1
540,-1,9,6,3,-2,0,6,6,5,5,7,4,0,6,3,4,-2,22,2,-3,-2
541,0,6,4,3,-3,-4,5,6,7,8,6,4,1,6,5,5,0,17,4,-4,-4
542,0,5,2,3,-3,-4,2,1,8,5,6,5,0,2,5,5,-3,14,0,-2,-2
543,-4,2,3,1,-1,-3,3,0,4,4,4,5,-2,-1,4,2,-3,6,0,-1,-4
544,-6,1,2,0,2,-4,-2,-3,2,1,-1,3,-2,-3,2,2,-4,2,-1,-1,-3
545,-4,-3,0,1,-1,-5,-2,-4,2,3,-1,2,-3,-4,2,3,-3,-4,-1,-2,-2
546,-6,-5,2,1,1,-3,-3,-6,1,-2,-2,2,-3,-7,0,-1,-4,-10,-1,-1,-4
547,-6,-8,-3,1,3,-5,-6,-9,-3,1,-1,0,-4,-8,-1,-5,-3,-17,-2,-2,-3
548,-8,-9,-4,0,0,-3,-5,-10,-3,3,-3,-1,-6,-13,-3,-5,-3,-20,-2,-1,-5
549,-7,-12,-4,-2,0,-3,-6,-12,-5,1,-4,-4,-6,-12,-4,-4,-4,-22,-4,-1,-2
550,-9,-13,-6,-3,-2,-2,-4,-11,-7,0,-5,-2,-7,-11,-4,-5,-5,-24,-4,-2,-1
551,-10,-10,-3,-2,2,-1,-3,-10,-5,-1,-5,-1,-9,-13,-5,-5,-7,-26,0,-4,-2
552,-9,-10,-3,-2,-3,-1,-6,-11,-4,-3,-6,-2,-8,-12,-4,-4,-4,-25,-3,-4,-2
553,-6,-9,-3,-3,-4,-3,-4,-11,-3,-4,-4,-3,-8,-12,-2,-5,-4,-24,-3,-1,-2
554,-6,-8,-2,-5,-3,-3,-2,-8,-1,-4,-4,-1,-7,-8,-3,-4,-2,-22,-3,-1,-1
555,-4,-8,-2,-2,-4,-3,0,-6,-2,-3,-4,-2,-4,-9,-5,-1,-1,-19,-2,1,-1
556,-1,-7,0,0,-4,-1,2,-7,-2,-4,-2,0,-3,-4,-4,-3,-1,-15,1,2,1
557,2,-5,1,-1,-2,1,2,-8,0,-4,0,-1,-3,-3,-1,-1,0,-11,1,3,1
558,2,-2,2,-2,-2,1,0,-2,1,-2,2,1,-1,1,-1,-1,4,-4,3,1,1
559,2,1,2,-1,1,1,3,2,3,-1,1,0,3,2,1,2,6,2,1,4,2
560,3,1,2,0,3,3,2,7,5,0,1,0,2,4,3,1,7,7,4,4,2
561,6,4,4,1,5,2,2,8,4,1,1,1,5,7,2,2,7,13,2,5,4
562,5,7,2,0,6,2,2,10,4,1,2,0,7,11,1,4,8,15,1,5,5
563,9,9,3,1,8,2,3,11,6,1,1,1,8,12,1,3,9,18,0,7,2
564,8,10,8,1,8,5,1,11,4,1,0,1,11,13,5,4,10,21,2,8,3
565,8,11,7,1,10,6,2,14,6,1,1,-1,12,13,4,2,12,22,2,10,2
566,7,13,4,-2,10,3,1,16,6,0,0,-1,13,12,1,0,10,21,-1,8,3
567,2,13,4,-2,8,2,-2,13,2,2,-1,-2,12,15,0,0,10,19,-2,8,0
568,2,13,1,0,11,4,-4,13,1,0,0,-2,14,14,1,-2,9,19,-2,7,0
569,4,16,-3,-2,9,3,-3,12,-1,-1,-3,0,12,10,-2,-3,7,16,-4,6,-2
570,1,17,-3,-4,6,0,-3,9,-3,-3,-3,-2,13,11,-1,-5,6,12,-6,4,-1
571,1,16,-5,-5,6,0,-4,6,-4,-3,-1,-4,8,9,-1,-5,5,7,-5,2,-4
572,1,14,-4,-3,5,0,0,4,-4,-5,-1,-4,4,7,-1,-5,3,5,-2,1,-5
573,-2,7,-3,-3,2,0,0,2,-7,-5,0,-3,3,3,-2,-4,-1,2,-4,-1,-4
574,-2,3,-6,-6,0,0,1,1,-7,-3,0,-3,2,1,-4,-6,-1,-2,-4,-3,-5
575,-3,1,-4,-4,-1,-1,1,-1,-6,-4,-1,-1,1,-2,-4,-3,-4,-7,1,-1,-3
576,-2,-2,-2,-1,-3,-3,2,-2,-1,-4,3,0,-1,-6,-2,0,-4,-7,-1,-4,-4
577,-4,-4,-3,1,-3,-2,2,-6,-3,-1,3,2,-6,-8,-2,3,-7,-12,0,-7,-1
578,-3,-5,-1,2,-6,-1,5,-9,-2,0,5,2,-7,-9,-1,1,-8,-16,2,-5,-1
579,-2,-8,3,3,-6,-1,4,-9,1,3,5,3,-8,-11,1,2,-8,-16,5,-6,0
580,-1,-11,6,6,-7,-2,5,-10,0,5,8,2,-9,-12,3,7,-7,-16,7,-8,0
581,1,-10,6,8,-8,1,8,-11,2,4,9,4,-13,-14,2,6,-8,-15,10,-8,3
582,3,-9,7,11,-7,4,7,-12,5,6,8,8,-13,-14,5,6,-6,-15,12,-6,3
583,2,-13,7,11,-7,4,6,-16,8,8,10,9,-10,-12,4,9,-8,-12,13,-6,4
584,2,-10,6,10,-8,6,8,-17,9,12,9,11,-11,-11,6,10,-8,-10,11,-6,5
585,3,-12,10,9,-6,4,7,-12,5,11,7,13,-11,-12,8,8,-7,-6,10,-3,6
586,6,-10,8,12,-9,6,7,-10,7,11,7,11,-9,-13,7,7,-7,-6,9,-4,6
587,4,-10,6,9,-6,4,4,-11,7,11,4,8,-9,-12,7,7,-8,-4,8,-5,5
588,5,-9,6,6,-5,5,2,-10,4,7,2,5,-9,-8,3,4,-8,3,6,-5,5
589,3,-6,3,1,-6,3,-3,-7,1,6,-3,7,-9,-7,2,1,-7,7,2,-5,8
590,4,-6,0,0,-8,4,-5,-8,-1,5,-3,5,-6,-6,0,-4,-7,7,0,-6,8
591,4,-7,-3,-1,-6,3,-7,-6,-4,2,-10,4,-8,-2,-3,-4,-4,9,-5,-5,5
592,3,-4,-5,-9,-5,1,-9,-1,-7,-1,-9,-1,-8,-2,-5,-8,-2,11,-7,-5,4
593,0,-3,-7,-10,-3,0,-15,-2,-9,-2,-12,-6,-4,0,-8,-13,-1,11,-10,-6,0
594,0,-2,-12,-13,-5,1,-14,0,-13,-8,-13,-8,-3,0,-13,-13,1,12,-14,-4,-2
595,-5,1,-15,-14,-4,-1,-14,1,-16,-13,-15,-11,-3,1,-13,-16,0,11,-16,-3,-6
596,-3,1,-15,-16,-2,-3,-15,2,-15,-14,-14,-15,0,1,-15,-18,2,8,-18,-3,-8
597,-3,0,-16,-16,-1,-5,-15,3,-14,-18,-15,-17,1,1,-16,-18,3,9,-18,-1,-9
598,-3,1,-15,-19,-3,-7,-15,2,-15,-19,-13,-20,1,1,-14,-16,2,6,-17,0,-11
599,-3,4,-13,-17,-3,-6,-12,1,-15,-17,-11,-20,2,1,-13,-17,2,4,-18,0,-10
600,-6,-1,-13,-16,-1,-6,-8,0,-12,-19,-9,-20,4,0,-10,-13,5,2,-12,2,-11
601,-4,2,-9,-13,2,-5,-5,2,-7,-16,-5,-17,4,-1,-4,-10,7,1,-9,1,-9
602,-2,3,-6,-8,2,-3,1,2,-4,-13,-1,-13,6,0,-1,-4,6,-2,-7,2,-4
603,-1,2,1,-5,1,-3,6,2,-1,-9,4,-8,6,2,3,1,3,-5,-1,4,-4
604,0,2,6,-1,2,-3,11,4,4,-4,10,-3,7,3,6,6,6,-4,4,5,-1
605,2,2,10,2,4,1,16,5,6,0,13,0,7,2,14,12,10,-4,9,6,3
606,4,3,12,9,4,3,22,5,13,7,16,5,8,2,17,15,7,-7,14,4,8
607,6,3,14,14,4,3,23,8,15,12,19,12,7,3,21,19,6,-4,17,5,11
608,7,8,21,19,6,6,25,8,20,14,24,18,7,2,24,23,5,0,23,4,12
609,9,7,27,23,5,10,28,11,22,19,25,22,6,5,25,27,6,-2,22,2,13
610,12,7,27,24,6,12,30,10,27,21,28,25,5,7,27,25,7,-2,25,3,13
611,10,9,28,26,6,13,25,12,27,25,26,25,4,10,26,24,6,-2,28,2,10
612,8,11,24,27,4,14,21,14,26,28,23,26,3,13,25,24,4,0,27,1,13
613,10,12,21,26,3,15,19,12,23,27,20,25,3,13,21,22,2,0,26,0,12
614,12,15,18,24,2,13,12,13,20,26,17,25,1,12,18,19,-1,0,24,-1,7
615,5,14,13,20,3,12,7,12,15,24,14,22,-1,12,15,15,1,3,21,-1,7
616,5,12,9,18,1,9,3,9,13,19,10,17,-2,11,6,10,-3,4,16,-2,3
617,5,9,3,9,-1,7,-1,8,8,13,4,9,-1,8,3,5,-2,0,10,-1,0
618,0,7,-1,4,1,4,-6,5,5,9,-1,6,-4,7,-2,-2,-4,0,8,-3,-3
619,-3,7,-7,-1,-1,-5,-10,3,-1,5,-10,2,-4,5,-8,-7,-2,-2,1,-4,-9
620,-5,2,-13,-8,-2,-8,-15,2,-7,-1,-15,-4,-4,1,-13,-14,-2,-1,-7,-5,-11
621,-9,0,-18,-11,-1,-11,-20,-3,-15,-8,-19,-10,-1,-2,-21,-16,1,-3,-11,-2,-13
622,-12,-3,-19,-16,-3,-15,-25,-7,-20,-14,-22,-15,-2,-5,-25,-20,0,-4,-17,-1,-16
623,-14,-7,-25,-18,-2,-19,-28,-10,-26,-18,-25,-20,1,-9,-26,-24,3,-5,-23,-1,-19
624,-18,-10,-25,-20,-2,-19,-25,-11,-28,-22,-27,-25,1,-12,-28,-26,5,-7,-25,0,-21
625,-17,-11,-25,-23,0,-21,-26,-13,-27,-24,-25,-25,2,-15,-28,-26,3,-7,-30,3,-23
626,-21,-16,-24,-26,2,-22,-25,-19,-28,-27,-26,-28,2,-17,-27,-26,6,-6,-32,6,-22
627,-20,-17,-23,-27,4,-21,-22,-21,-28,-26,-23,-28,6,-16,-28,-22,8,-6,-29,7,-19
628,-16,-18,-21,-24,5,-21,-16,-18,-24,-25,-22,-23,5,-16,-23,-18,11,-6,-27,9,-17
629,-15,-19,-14,-21,8,-19,-9,-17,-19,-24,-14,-20,8,-18,-18,-15,13,-3,-23,11,-14
630,-10,-19,-10,-19,9,-18,-3,-17,-16,-22,-10,-18,12,-14,-12,-12,15,2,-19,10,-9
631,-8,-17,-4,-16,11,-12,0,-15,-10,-17,-5,-14,15,-11,-6,-3,14,2,-14,10,-5
632,-4,-16,0,-9,13,-10,4,-12,-3,-10,0,-7,17,-8,-1,-1,15,2,-10,12,0
633,-1,-14,5,-2,13,-5,9,-7,2,-7,7,-2,20,-5,5,3,14,6,-3,12,6
634,4,-8,9,3,13,1,18,-5,10,-2,12,3,17,-2,12,8,11,9,3,13,9
635,10,-5,15,7,15,6,18,0,14,3,16,4,15,2,16,13,9,10,9,11,14
636,12,-1,17,12,16,12,19,4,18,9,20,10,15,8,20,18,6,10,14,7,20
637,16,5,20,18,14,16,21,8,21,13,22,16,11,12,26,21,4,9,20,4,21
638,16,8,21,19,12,20,21,14,23,16,23,17,8,15,27,22,-1,9,21,1,22
639,20,11,22,20,10,21,21,15,24,20,24,18,4,18,25,21,-4,9,25,0,23
640,20,14,20,24,5,25,19,18,24,21,25,21,1,20,26,23,-8,9,28,-5,23
641,19,16,18,23,0,25,18,19,22,22,21,19,-4,20,23,18,-11,10,26,-10,21
642,20,18,18,22,-5,23,10,20,18,22,17,17,-9,23,17,17,-16,8,22,-13,20
643,18,22,15,19,-9,21,7,21,14,20,14,17,-14,22,15,14,-16,8,20,-16,16
644,13,23,10,16,-14,18,3,22,10,17,10,14,-17,20,12,11,-18,6,16,-18,13
645,12,22,8,12,-17,17,-1,16,9,14,2,9,-22,18,5,5,-23,2,12,-19,9
646,7,21,3,6,-19,11,-7,15,2,10,-3,8,-25,13,3,2,-22,1,6,-21,4
647,4,17,-2,0,-22,6,-9,13,-1,3,-6,5,-27,9,-4,-4,-22,-1,3,-20,1
648,0,16,-6,-4,-25,-1,-14,14,-10,1,-9,-2,-24,8,-8,-8,-23,-2,-5,-20,-5
649,-4,11,-10,-11,-24,-3,-13,9,-9,-3,-13,-4,-23,1,-11,-10,-23,-2,-9,-20,-6
650,-7,6,-15,-12,-22,-6,-16,6,-13,-8,-17,-7,-24,-2,-15,-14,-18,-4,-12,-17,-11
651,-9,2,-16,-15,-21,-10,-19,0,-16,-10,-19,-9,-20,-5,-19,-16,-14,-5,-13,-15,-13
652,-12,-2,-16,-18,-19,-12,-19,-4,-15,-13,-16,-13,-18,-9,-21,-19,-10,-10,-16,-14,-13
653,-15,-5,-16,-20,-14,-14,-17,-7,-14,-14,-17,-15,-12,-10,-21,-17,-9,-12,-19,-7,-15
654,-17,-8,-16,-17,-12,-15,-16,-12,-16,-17,-16,-15,-10,-12,-19,-17,-4,-8,-17,-5,-14
655,-16,-11,-15,-20,-10,-16,-14,-12,-14,-17,-16,-15,-7,-13,-17,-16,-1,-9,-17,-1,-13
656,-14,-10,-14,-18,-8,-15,-9,-14,-11,-17,-14,-15,-2,-12,-14,-11,4,-11,-14,1,-12
657,-12,-15,-8,-13,-3,-11,-6,-15,-8,-15,-10,-14,2,-15,-10,-11,4,-13,-12,6,-9
658,-9,-12,-4,-12,-1,-11,-4,-15,-4,-11,-4,-12,7,-13,-9,-9,9,-11,-9,6,-5
659,-5,-11,-1,-10,2,-9,0,-15,-2,-9,-3,-9,9,-12,-4,-7,11,-10,-7,10,-3
660,-1,-9,1,-4,4,-5,1,-14,-1,-8,1,-6,11,-9,0,-3,11,-10,-4,10,-3
661,1,-8,3,-1,8,-2,4,-10,0,-3,2,-1,14,-7,2,1,13,-6,0,10,2
662,2,-7,8,1,10,0,9,-8,1,-2,7,1,14,-5,5,4,15,-4,3,10,3
663,9,-4,7,4,10,3,10,-4,5,1,11,4,13,-1,5,8,14,-2,6,9,4
664,8,-5,9,5,9,7,12,-2,5,4,11,7,13,1,7,10,12,-2,7,9,7
665,9,-2,11,8,8,8,12,5,7,6,13,7,14,3,8,8,11,0,10,11,11
666,12,-1,9,8,11,10,13,5,9,7,10,9,10,6,8,13,11,5,11,9,9
667,12,2,12,9,10,11,12,8,9,10,11,11,11,8,8,11,11,7,10,9,11
668,13,4,12,10,8,11,11,10,9,11,12,10,12,10,6,11,7,8,11,8,12
669,14,7,11,11,6,8,9,10,10,11,13,9,10,9,6,7,7,9,10,7,10
670,10,8,8,10,5,10,7,9,11,10,9,9,8,9,5,6,6,9,9,6,9
671,10,10,6,7,3,11,4,8,6,9,6,6,4,10,5,6,6,11,6,7,7
672,9,9,4,7,6,10,5,7,6,7,6,6,3,7,3,3,7,10,5,7,5
673,7,7,4,8,3,8,2,6,6,6,5,2,5,5,3,1,5,11,1,8,1
674,3,7,0,4,2,4,0,5,4,7,3,0,2,4,1,2,3,10,2,7,-1
675,2,6,-1,4,0,3,-2,4,-1,3,0,1,1,2,3,-1,3,6,2,7,0
676,1,5,0,4,0,3,-4,-1,-1,3,2,1,0,-2,2,-1,4,2,-2,6,-2
677,-3,0,-2,1,1,0,-5,-2,-2,1,-1,-2,3,-4,1,-4,2,3,0,6,-7
678,-5,0,-4,0,0,-5,-5,-4,-1,-2,0,-1,2,-6,1,-3,0,1,1,4,-9
679,-6,-1,-5,1,3,-3,-5,-5,-4,-3,-1,0,4,-8,1,-1,2,-2,-2,5,-7
680,-6,-3,-2,3,1,-5,-3,-5,-5,-2,-2,2,3,-8,0,0,4,-4,0,4,-8
681,-6,-5,-3,-1,1,-5,-3,-6,-4,-1,-3,0,0,-10,-1,0,4,-5,0,5,-7
682,-8,-5,-4,1,3,-4,-3,-8,-4,-1,-5,2,2,-9,-2,-1,4,-8,1,2,-6
683,-10,-5,-3,2,4,-7,-3,-10,-3,0,-2,0,2,-7,-1,1,3,-10,2,2,-5
684,-9,-5,-1,2,5,-4,-2,-8,-4,3,-3,2,4,-7,-2,3,2,-10,-2,1,-4
685,-9,-8,2,3,2,-7,-1,-5,-3,3,-3,5,2,-3,1,2,2,-11,1,-1,-5
686,-8,-9,1,0,2,-7,0,-4,-1,0,0,2,3,-3,-1,1,3,-12,3,-1,-5
687,-6,-6,-1,2,-2,-9,-1,-5,-3,-1,1,1,0,-3,-2,0,1,-12,1,-3,-1
688,-6,-5,1,0,0,-9,-2,-4,-1,1,1,0,1,-2,-1,0,-2,-15,-2,-1,-3
689,-7,-4,2,-1,1,-7,-1,-2,-2,0,1,1,0,0,0,0,-1,-12,-1,-1,-2
690,-4,-3,-2,-1,0,-4,-2,2,-2,-1,-3,0,-1,1,-2,-1,-1,-11,-2,-1,-4
691,-2,-2,-2,-2,-1,-1,-3,3,-4,0,-2,1,0,3,-2,-3,-3,-7,-5,-3,-3
692,-1,-1,-2,-2,-3,-1,-1,3,-4,0,-2,1,-1,3,-3,-2,-1,-5,-5,-3,-3
693,-1,-1,-1,-5,-2,0,-2,4,-5,0,-4,-3,-3,3,-4,-5,-1,-2,-3,-1,-2
694,-1,2,-4,-4,-1,-1,-5,4,-2,-2,-4,-4,0,2,-4,-5,0,2,-7,-1,1
695,1,4,-4,-6,-2,1,-5,9,-5,-5,-4,-3,-2,4,-6,-8,0,6,-9,-2,2
696,4,6,-4,-5,-1,5,-6,6,-5,-6,-5,-6,-3,5,-5,-7,0,7,-8,0,4
697,5,5,-4,-7,0,4,-8,7,-6,-6,-5,-4,-1,5,-5,-6,1,12,-8,-1,3
698,7,5,-8,-6,0,2,-6,8,-4,-9,-3,-7,0,6,-5,-7,2,15,-8,1,5
699,9,6,-6,-7,1,5,-7,8,-3,-7,-4,-3,1,4,-2,-6,4,16,-6,4,6
700,10,3,-3,-5,2,7,-4,5,-8,-7,-3,-5,2,4,-2,-6,3,17,-6,3,5
701,6,5,-4,-5,4,11,-2,5,-4,-7,-3,-4,3,3,-2,-6,2,21,-6,3,5
702,8,6,-3,-2,5,12,1,3,-3,-7,-1,-7,4,4,-1,-3,3,18,-2,6,4
703,7,1,-2,-4,5,11,3,2,-2,-6,0,-4,4,4,1,-1,6,20,0,6,3
704,7,3,1,0,6,7,5,2,1,-2,1,-2,5,4,-1,0,6,17,3,5,2
705,6,2,4,4,4,5,7,-1,4,1,4,-3,5,4,1,5,3,16,5,3,2
706,4,3,7,3,5,4,8,1,7,1,7,1,3,3,5,5,-1,13,6,2,1
707,4,1,6,4,3,3,8,-3,7,5,8,3,3,3,6,6,-3,9,8,2,2
708,1,0,9,6,4,1,11,-2,6,5,8,3,3,2,8,8,-5,7,11,-1,1
709,-1,-2,10,7,1,0,10,-2,8,8,9,6,-1,2,10,10,-6,2,9,-3,-2
710,-3,0,11,11,-2,-3,13,-2,8,10,9,8,-5,2,9,10,-9,-4,13,-5,-1
711,-2,-1,10,13,0,-5,15,-2,9,13,10,8,-7,0,10,10,-11,-5,12,-6,-2
712,-2,-1,10,11,-3,-6,12,-3,14,13,11,12,-8,-1,9,13,-16,-10,11,-11,-6
713,-4,-2,11,14,-6,-2,12,-5,11,12,10,13,-11,-2,8,9,-17,-14,11,-13,-3
714,-4,-3,10,13,-11,-5,12,-1,12,11,11,14,-11,-1,7,9,-17,-18,8,-14,-4
715,-5,-2,6,13,-13,-4,10,-3,11,9,10,14,-13,-1,7,10,-17,-20,7,-16,-5
716,-4,-1,7,11,-15,-3,9,-4,11,10,8,13,-16,-2,5,11,-17,-19,5,-16,-4
717,-1,-2,5,9,-14,-2,5,-4,9,9,4,12,-17,-3,5,7,-21,-20,5,-18,-4
718,1,-3,7,10,-15,-1,1,-5,6,8,6,10,-17,0,4,6,-21,-19,4,-18,-3
719,3,-3,3,8,-17,0,-2,-2,7,5,6,8,-17,0,0,6,-17,-16,-1,-16,-2
720,4,-3,1,4,-17,1,-2,-3,2,5,2,5,-16,-1,0,3,-14,-15,-1,-16,-1
721,3,-4,0,2,-15,0,-3,-3,-1,2,1,2,-16,1,-4,2,-12,-12,-3,-13,0
722,2,-5,-2,2,-14,1,-8,-2,-1,0,-3,0,-13,0,-4,-4,-9,-10,-5,-10,1
723,1,-3,-4,-2,-12,1,-10,-1,-2,0,-5,-3,-13,0,-7,-6,-5,-6,-7,-7,3
724,3,-1,-8,-2,-9,2,-11,0,-7,-3,-9,-5,-9,1,-7,-7,-1,-1,-6,-5,2
725,3,-1,-7,-9,-6,1,-11,0,-9,-7,-10,-8,-2,1,-9,-9,1,5,-7,0,-1
726,1,0,-8,-13,-2,-2,-14,-2,-9,-8,-9,-8,1,0,-11,-9,4,8,-11,0,0
727,-1,-1,-10,-16,2,-1,-13,0,-11,-8,-12,-12,4,3,-10,-9,6,10,-11,4,1
728,-1,0,-10,-16,3,-3,-11,1,-12,-11,-14,-12,8,2,-13,-11,10,14,-12,6,1
729,-3,0,-12,-16,6,-2,-13,1,-11,-14,-12,-15,10,4,-14,-12,11,17,-10,9,1
730,-5,4,-14,-16,9,-3,-13,1,-11,-14,-9,-15,15,3,-11,-14,13,18,-14,11,-1
731,-6,2,-14,-16,10,-3,-11,2,-11,-14,-13,-15,15,5,-12,-13,16,20,-13,14,-1
732,-6,1,-12,-15,12,-4,-8,2,-11,-13,-8,-12,12,4,-12,-12,15,18,-12,14,-4
733,-5,0,-9,-15,12,-5,-6,3,-9,-14,-9,-13,16,5,-11,-10,16,18,-10,14,-3
734,-5,0,-6,-11,13,-5,-5,2,-7,-14,-6,-11,15,5,-8,-7,17,16,-10,15,-3
735,-2,1,-7,-12,14,-4,-2,2,-5,-8,-5,-7,14,5,-4,-7,17,15,-6,15,-3
736,-4,2,-5,-9,14,-5,2,4,-6,-6,-2,-6,14,1,-1,-4,15,10,-4,15,-5
737,-5,3,-1,-5,13,-3,4,3,-3,-5,1,-4,12,-1,-3,0,14,7,0,13,-3
738,-5,2,0,-1,13,0,5,4,-1,-3,1,0,12,-1,2,3,12,3,3,12,-1
739,0,3,3,3,14,-2,9,5,2,-1,5,3,11,1,4,4,12,0,3,13,-3
740,0,0,8,3,12,0,10,3,5,2,8,4,8,-1,8,6,8,-1,6,13,-1
741,5,2,9,6,12,2,10,2,6,5,11,8,7,-1,9,9,7,-2,10,10,3
742,5,0,9,9,12,2,10,0,8,6,10,9,6,-2,10,9,7,-6,10,10,5
743,7,-2,12,11,13,5,11,-1,11,10,10,11,6,-2,16,9,6,-10,11,9,5
744,9,-2,13,12,9,6,11,-1,12,13,11,13,5,-4,13,11,4,-12,10,8,9
745,9,-3,12,12,8,7,10,-2,14,12,11,14,5,-2,13,11,1,-8,14,5,10
746,10,-1,13,13,5,9,10,-4,14,12,10,11,4,-4,12,13,0,-10,11,4,11
747,12,1,10,12,4,9,7,-5,14,15,8,13,4,-4,11,12,-2,-12,12,1,12
748,10,2,8,11,3,12,5,-2,10,14,10,11,3,-2,8,12,-2,-10,10,-1,11
749,10,2,8,9,1,13,4,-2,8,12,4,7,3,-1,6,8,-3,-10,8,-2,11
750,9,2,6,7,-1,10,1,-1,6,9,3,8,0,1,1,5,-3,-7,6,-4,9
751,7,1,7,3,0,8,1,-1,3,7,-1,7,0,1,-2,3,-2,-4,5,-4,3
752,4,2,3,1,-2,8,-1,3,4,5,-2,0,1,4,-4,3,-5,-2,1,-6,0
753,2,2,-1,-2,-4,4,-5,1,-2,3,-4,0,-1,6,-8,0,-6,-2,1,-7,-1
754,0,2,-1,-2,-5,-2,-10,6,-6,-3,-7,-3,-2,6,-12,-3,-4,1,-4,-6,-3
755,-4,4,-6,-5,-7,-3,-11,5,-8,-5,-8,-7,0,5,-12,-9,-1,2,-6,-7,-9
756,-7,3,-10,-10,-7,-5,-11,4,-11,-5,-11,-6,-1,5,-15,-11,-2,1,-8,-6,-12
757,-9,3,-10,-12,-5,-8,-13,5,-13,-9,-13,-9,-1,4,-16,-11,-4,5,-11,-4,-15
758,-12,3,-13,-10,-5,-13,-15,6,-14,-9,-15,-10,-2,4,-16,-13,-3,7,-11,-5,-16
759,-12,2,-13,-15,-4,-14,-12,5,-16,-12,-15,-12,0,3,-14,-15,-1,7,-15,-6,-20
