,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
747,-42,-47,-35,-42,-43,-45,6,3,4,6,-8,-3,1,-6,-3,-2,-2,-1,-6,-2,11,9,-27,12,13,15,14,-6,0,-18,-12,5,2,-9,5,2,-16,10,-16,-9,-6,1,4,5,5,26,18,26,25,16,36,-21,-17,-19,4,-31,-15,1,-2,29,-6,11,12,15,11,-13,-18,-12
748,-44,-47,-42,-45,-43,-48,5,3,6,11,-6,2,4,-2,2,3,2,2,-4,2,13,6,-25,12,12,14,13,-8,0,-19,-11,5,1,-5,9,8,-9,15,-11,-1,0,1,5,7,3,27,18,26,22,15,39,-19,-16,-20,3,-28,-18,1,2,31,-17,12,13,14,13,-24,-19,-9
749,-45,-42,-45,-46,-43,-45,5,-1,11,15,-3,7,9,1,8,6,3,8,3,7,11,6,-25,12,13,13,10,-9,-4,-18,-7,8,-2,6,15,14,-1,18,-3,8,8,1,6,7,4,24,17,26,22,19,43,-19,-16,-19,6,-23,-22,3,0,31,-33,12,13,14,13,-31,-19,-8
750,-45,-38,-43,-42,-39,-41,4,-3,17,21,0,10,14,7,13,13,8,12,10,11,12,8,-23,12,13,14,9,-7,-4,-13,-6,6,-2,11,22,21,5,21,4,13,14,4,7,7,6,24,17,25,21,18,41,-16,-15,-18,3,-17,-26,4,3,33,-46,14,13,14,12,-37,-22,-1
751,-38,-31,-39,-36,-31,-37,8,-2,19,26,5,15,18,12,16,14,14,16,16,15,11,9,-23,14,13,9,8,-9,-2,-10,-5,6,-3,15,30,24,12,24,10,18,21,5,7,9,6,24,17,25,18,16,44,-14,-13,-13,4,-10,-29,9,4,32,-58,12,15,16,13,-43,-21,3
752,-31,-23,-34,-32,-27,-29,7,0,21,27,11,20,21,16,18,18,17,20,19,18,10,8,-23,11,12,10,8,-9,-1,-10,-2,7,-4,19,36,25,17,26,18,22,22,7,6,7,9,22,16,22,14,15,45,-11,-11,-12,3,-6,-28,9,4,31,-69,14,13,13,12,-44,-21,8
753,-25,-11,-28,-25,-19,-23,8,-1,21,26,14,20,21,18,20,19,19,21,24,21,7,6,-24,11,12,9,5,-11,-2,-6,-1,6,-7,23,40,28,20,24,23,22,26,8,5,8,8,21,10,19,13,15,45,-10,-10,-9,3,3,-30,8,5,30,-75,13,12,14,12,-47,-22,12
754,-17,1,-18,-15,-8,-11,8,0,21,27,18,20,25,21,24,22,26,22,25,23,4,6,-23,9,8,11,4,-12,0,-4,4,8,-7,24,42,26,24,21,26,27,27,9,5,5,7,18,8,14,12,10,47,-7,-6,-8,3,9,-29,12,4,31,-78,13,12,14,10,-46,-22,14
755,-9,13,-10,-3,2,1,9,3,18,31,19,22,23,20,24,21,25,22,26,23,0,5,-23,8,8,10,2,-12,1,-1,4,6,-9,24,46,24,27,17,29,23,25,7,4,6,9,15,2,13,9,8,47,-5,-5,-6,2,12,-28,14,6,31,-80,13,14,14,8,-44,-21,18
756,4,21,-2,5,13,12,9,4,16,24,23,21,23,24,23,21,22,24,26,19,-3,4,-26,6,8,9,-1,-14,0,-1,4,7,-11,20,50,23,27,13,27,22,25,8,4,9,8,13,-3,8,4,4,46,-4,-1,-4,0,18,-27,12,6,28,-76,11,10,12,8,-39,-18,18
757,14,31,8,17,23,22,7,4,12,19,23,22,21,23,22,21,23,20,25,17,-5,2,-29,6,6,8,-3,-13,0,1,4,6,-10,18,50,15,29,9,25,20,18,6,5,7,8,12,-7,8,1,3,45,-1,3,-1,-1,25,-27,11,6,28,-70,8,10,10,9,-32,-17,17
758,25,39,18,25,29,31,5,4,8,14,21,19,21,21,21,20,20,18,23,17,-8,2,-31,2,6,5,-4,-12,2,4,3,6,-10,12,52,10,27,2,23,16,14,8,4,5,6,9,-9,4,-3,-1,42,2,6,3,-4,28,-22,13,8,22,-58,7,7,8,9,-23,-17,17
759,32,46,27,34,37,37,2,5,4,12,19,16,16,18,17,16,17,16,21,14,-14,3,-33,2,3,4,-6,-13,4,4,6,6,-10,8,53,7,21,0,19,10,9,8,3,8,5,5,-15,-2,-3,-5,39,2,10,5,-6,30,-20,11,7,20,-43,5,7,9,9,-18,-13,20
760,39,49,35,41,44,43,1,2,-1,9,18,14,13,15,17,11,12,13,17,11,-14,3,-37,1,3,0,-7,-12,6,7,6,7,-12,0,51,-2,16,-5,14,4,1,7,1,4,6,1,-15,-7,-8,-7,38,6,17,8,-8,34,-22,11,8,19,-28,5,7,9,9,-9,-12,16
761,43,50,42,47,46,47,-1,2,-3,8,16,10,8,10,11,8,10,10,11,8,-14,1,-40,0,0,-2,-6,-10,7,8,6,7,-13,-4,50,-4,8,-7,9,-5,-4,6,1,5,5,-2,-18,-10,-9,-12,38,5,23,11,-11,35,-20,12,8,12,-8,5,6,8,7,-4,-7,12
762,46,50,46,47,46,47,-2,3,-9,3,15,6,4,7,8,4,7,7,10,5,-13,3,-42,-3,-5,-3,-7,-12,8,6,5,5,-10,-11,50,-9,1,-11,0,-12,-13,6,2,7,6,-6,-20,-16,-12,-15,35,3,27,16,-16,36,-17,13,10,6,13,4,7,8,7,3,-7,10
763,43,44,48,47,46,45,-1,1,-13,1,10,3,2,6,5,2,1,3,4,0,-16,2,-46,-4,-4,-4,-8,-14,11,4,5,5,-11,-16,45,-13,-9,-14,-5,-19,-17,6,3,5,5,-11,-24,-20,-13,-17,31,4,34,15,-19,39,-15,14,10,2,32,5,5,8,8,8,-5,4
764,40,36,49,46,42,42,-1,-1,-14,-4,6,0,-1,3,1,1,0,0,-1,-1,-14,1,-49,-5,-4,-4,-8,-14,9,3,4,4,-10,-18,43,-15,-15,-15,-13,-21,-22,7,5,3,4,-12,-27,-26,-15,-23,28,3,41,18,-20,38,-13,10,11,-5,52,5,5,6,8,10,-4,-1
765,35,28,43,43,33,37,-4,-1,-17,-4,4,-3,-4,2,-3,-1,-5,-4,-4,-3,-13,1,-49,-6,-4,-5,-8,-12,11,5,3,4,-9,-25,41,-16,-23,-14,-18,-23,-26,10,3,7,4,-14,-28,-27,-19,-25,26,3,45,19,-25,35,-12,9,14,-10,68,5,5,6,6,13,-2,-3
766,31,18,38,35,27,31,-5,2,-19,-2,0,-2,-5,-1,-5,-3,-7,-3,-5,-2,-13,3,-54,-8,-5,-4,-11,-7,11,4,4,2,-11,-26,34,-17,-25,-12,-23,-28,-28,9,7,7,6,-16,-27,-30,-21,-28,23,2,48,23,-26,33,-10,10,12,-15,86,5,6,7,3,19,3,-6
767,24,7,32,27,16,19,-6,0,-20,-4,-1,-5,-6,-1,-5,-5,-7,-5,-6,-3,-10,2,-59,-8,-6,-6,-9,-6,13,3,5,2,-9,-25,29,-15,-27,-9,-26,-25,-28,8,8,6,6,-21,-26,-33,-20,-30,19,1,49,23,-28,32,-7,12,14,-17,99,2,5,5,3,20,4,-10
768,12,-6,22,16,3,4,-4,0,-19,-5,-1,-3,-5,-3,-6,-4,-6,-4,-7,-3,-7,2,-62,-7,-7,-9,-9,-4,12,4,6,0,-9,-26,24,-11,-28,-5,-29,-24,-26,7,8,7,4,-19,-27,-31,-23,-32,15,-2,51,26,-31,27,-8,11,14,-19,110,1,-1,4,-2,22,8,-13
769,3,-17,9,4,-8,-8,-4,-2,-16,-2,-4,-2,-4,-5,-6,-4,-5,-3,-8,-2,-3,3,-60,-7,-5,-7,-7,-3,10,3,5,0,-9,-23,19,-6,-28,1,-27,-23,-23,7,9,8,6,-21,-26,-32,-25,-29,13,-5,52,27,-35,26,-7,11,13,-21,114,3,-1,3,-3,21,5,-18
770,-10,-30,0,-9,-18,-19,-4,-4,-12,-1,-1,-4,-3,-2,-6,-5,-4,-5,-5,1,-3,3,-63,-8,-8,-5,-3,0,11,3,5,-5,-8,-18,17,-2,-28,6,-28,-19,-19,6,10,8,5,-20,-22,-31,-26,-29,6,-8,49,25,-34,24,-4,10,14,-21,117,1,-2,3,-6,23,7,-20
771,-22,-39,-12,-22,-27,-29,-6,-6,-8,1,0,1,0,-2,-5,-2,-5,-1,-5,0,1,2,-65,-7,-8,-6,-3,4,7,4,7,-2,-5,-11,14,3,-22,13,-25,-11,-13,7,10,10,5,-22,-21,-32,-24,-29,3,-9,49,26,-35,22,-2,9,14,-21,119,-3,-6,-2,-7,21,12,-20
772,-32,-47,-22,-34,-37,-39,-4,-7,-7,4,0,4,1,-1,-2,1,-1,2,-2,2,3,3,-63,-5,-10,-9,0,2,5,2,7,-6,-3,-5,9,9,-17,18,-20,-1,-6,6,11,9,5,-21,-19,-30,-21,-26,2,-11,46,27,-33,17,-1,7,10,-19,113,-3,-9,-6,-10,19,14,-19
773,-43,-54,-33,-43,-44,-45,-3,-9,-2,4,1,8,2,2,3,1,2,5,2,7,6,4,-65,-5,-8,-8,1,8,5,2,7,-5,-1,2,2,14,-11,24,-14,3,1,3,9,10,3,-22,-15,-26,-21,-23,-1,-12,40,27,-35,15,1,5,11,-17,105,-5,-10,-8,-14,19,15,-19
774,-52,-57,-42,-51,-51,-49,-2,-10,-1,6,5,8,9,4,6,6,3,5,3,10,9,1,-65,-4,-9,-6,3,10,4,3,9,-7,-4,11,-4,21,-3,24,-7,11,11,1,8,6,3,-19,-12,-24,-21,-20,-4,-14,35,27,-35,13,3,0,11,-16,98,-10,-12,-12,-16,18,19,-15
775,-58,-56,-46,-56,-51,-56,-2,-11,4,7,7,8,11,7,7,9,8,11,6,12,11,-2,-62,-5,-8,-6,4,15,-1,2,6,-7,-1,20,-11,23,7,30,1,18,18,2,6,5,3,-19,-12,-20,-19,-14,-7,-15,32,26,-30,13,0,0,10,-13,88,-13,-16,-14,-20,13,20,-12
776,-59,-51,-50,-59,-51,-57,-2,-14,9,8,7,10,11,11,9,9,10,13,9,11,13,-5,-61,-5,-8,-4,3,15,-4,1,8,-10,-3,25,-19,28,12,30,10,23,28,2,5,2,2,-18,-9,-16,-17,-12,-10,-13,25,26,-30,8,2,-4,9,-9,74,-15,-17,-17,-20,8,21,-10
777,-55,-46,-51,-58,-47,-50,1,-15,13,7,12,10,11,10,10,13,12,13,13,11,13,-9,-59,-5,-6,-2,4,20,-4,5,10,-11,2,30,-23,32,21,34,19,31,33,0,4,2,0,-17,-7,-12,-14,-9,-14,-12,17,25,-25,6,5,-6,6,-10,59,-15,-18,-22,-23,4,25,-5
778,-53,-36,-49,-52,-41,-45,2,-15,16,8,12,10,13,14,11,14,16,15,14,12,13,-13,-55,-3,-5,-1,7,19,-7,6,6,-12,2,36,-30,31,27,30,28,34,36,-4,1,-1,-2,-14,-5,-12,-14,-6,-15,-12,13,23,-21,6,6,-7,3,-9,42,-19,-21,-22,-22,3,26,0
779,-45,-27,-47,-46,-35,-38,3,-16,24,5,12,10,10,12,12,13,13,14,13,10,15,-17,-51,0,-2,-4,5,20,-8,8,7,-12,3,39,-38,28,35,28,32,39,39,-7,-3,-4,-5,-15,-5,-7,-10,-4,-15,-9,7,19,-19,4,6,-10,1,-10,27,-20,-20,-21,-17,-4,28,4
780,-35,-15,-37,-37,-24,-28,4,-14,28,1,9,8,8,11,12,10,10,10,11,9,14,-21,-46,-1,-3,0,7,21,-8,8,7,-12,3,40,-40,26,40,24,36,39,40,-11,-5,-7,-8,-13,-3,0,-9,0,-19,-10,0,16,-13,2,7,-12,2,-12,8,-20,-18,-21,-15,-5,28,10
781,-25,-4,-28,-27,-10,-15,5,-15,29,-2,9,5,6,10,11,8,10,7,10,8,15,-21,-41,0,-1,-1,4,23,-7,6,5,-9,1,43,-46,24,39,21,40,40,41,-13,-10,-11,-12,-12,0,-1,-6,0,-19,-7,-7,12,-11,4,9,-11,3,-17,-10,-20,-17,-23,-11,-7,27,15
782,-13,9,-16,-12,2,-2,5,-12,27,-6,6,3,5,10,8,5,7,4,7,4,15,-24,-37,2,2,2,2,23,-8,8,6,-8,2,40,-54,20,41,13,43,38,40,-14,-14,-16,-15,-12,0,-1,-2,2,-20,-4,-12,11,-6,2,10,-14,1,-17,-25,-18,-15,-20,-10,-8,28,20
783,1,23,-5,0,10,12,6,-10,23,-9,6,1,0,4,2,2,3,0,3,0,13,-27,-33,3,1,3,-2,22,-7,6,1,-9,3,35,-61,12,40,5,43,35,33,-18,-15,-19,-21,-8,3,1,1,5,-22,-3,-14,8,-2,4,12,-14,0,-21,-40,-16,-12,-15,-9,-6,29,22
784,12,34,5,15,22,25,3,-10,22,-15,2,-3,-8,1,-2,-1,-2,-4,-1,-3,12,-27,-27,1,5,5,-4,21,-7,3,-1,-7,2,29,-65,6,37,-3,40,29,29,-18,-18,-22,-22,-7,3,4,2,6,-23,-6,-19,4,3,3,13,-16,0,-23,-57,-15,-10,-14,-3,-4,28,23
785,25,43,18,26,34,35,2,-13,20,-18,-3,-6,-13,-2,-6,-7,-7,-10,-7,-10,11,-25,-24,4,6,4,-5,21,-6,3,-1,-4,2,25,-68,-6,33,-11,38,21,21,-21,-23,-25,-24,-6,3,7,3,7,-22,-2,-21,-1,7,3,13,-16,-1,-25,-77,-11,-8,-11,-1,2,27,25
786,37,50,28,37,42,45,1,-12,17,-18,-8,-10,-13,-10,-8,-14,-9,-13,-10,-15,9,-23,-18,7,5,4,-7,18,-5,1,-4,-4,2,21,-71,-11,26,-21,30,14,14,-24,-25,-28,-25,-4,5,7,5,7,-23,0,-24,-1,12,2,17,-15,-3,-25,-92,-9,-7,-7,1,6,25,26
787,45,55,37,48,49,53,1,-9,13,-20,-11,-15,-18,-15,-13,-19,-15,-18,-13,-17,10,-19,-12,3,8,4,-4,17,-3,0,-6,-3,3,9,-74,-21,18,-26,25,5,6,-24,-28,-27,-28,-2,8,7,9,7,-24,1,-28,-4,14,2,19,-15,-2,-26,-106,-6,-1,-3,3,12,22,27
788,55,54,47,54,52,55,1,-8,7,-22,-14,-17,-23,-19,-17,-20,-19,-21,-18,-25,6,-15,-11,3,8,4,-6,16,-3,-3,-7,-1,0,3,-73,-28,8,-33,18,-5,-2,-27,-30,-29,-29,-2,9,9,11,11,-22,1,-27,-6,17,3,19,-13,-3,-22,-117,-6,-1,-1,5,22,18,26
789,57,54,50,56,53,57,0,-9,0,-22,-20,-21,-25,-21,-22,-23,-23,-23,-22,-27,3,-13,-6,0,8,4,-8,12,-1,-2,-8,3,1,-6,-72,-34,0,-37,7,-12,-9,-28,-31,-28,-29,0,11,10,11,12,-21,1,-29,-8,22,3,22,-14,-3,-21,-126,-2,4,0,5,28,15,23
790,59,51,54,58,52,55,1,-5,-5,-24,-25,-24,-26,-24,-24,-27,-24,-27,-24,-28,2,-6,-3,-1,5,3,-9,10,-1,-6,-8,4,3,-18,-69,-41,-10,-42,0,-20,-19,-27,-32,-29,-29,4,14,12,13,12,-23,4,-29,-9,26,2,24,-10,-4,-16,-137,0,6,5,9,34,8,19
791,56,42,53,57,46,49,1,-6,-13,-21,-25,-27,-25,-26,-27,-29,-25,-29,-27,-30,-2,-1,-2,-2,2,3,-9,6,1,-8,-6,5,-1,-24,-64,-41,-17,-45,-11,-25,-24,-30,-31,-29,-29,4,15,11,13,15,-20,3,-29,-8,28,0,22,-10,-2,-11,-146,3,5,6,9,36,2,14
792,52,33,49,51,42,42,1,-4,-17,-19,-26,-26,-23,-28,-27,-28,-27,-28,-27,-30,0,4,1,-6,0,-3,-11,4,-1,-7,-7,4,-1,-29,-58,-43,-24,-42,-20,-32,-31,-25,-29,-28,-26,7,19,12,13,16,-22,3,-27,-11,34,-1,20,-10,-5,-5,-154,4,6,7,11,39,-2,10
793,43,24,43,42,33,34,-1,-4,-22,-16,-29,-27,-22,-27,-29,-29,-23,-25,-30,-29,-3,9,1,-9,-4,-7,-9,0,2,-4,-7,5,-1,-36,-50,-41,-30,-41,-26,-35,-36,-23,-25,-26,-24,9,17,14,13,19,-21,2,-27,-8,38,-2,19,-7,-5,-1,-160,6,6,8,8,36,-8,6
794,36,11,35,33,20,22,0,-1,-26,-13,-28,-24,-20,-26,-26,-27,-23,-25,-26,-28,-5,12,2,-12,-10,-10,-9,-1,3,-4,-3,6,-4,-38,-43,-38,-35,-39,-34,-38,-40,-20,-21,-21,-21,10,22,15,11,20,-21,1,-27,-8,40,-5,17,-5,-6,3,-160,9,7,9,10,31,-13,0
795,21,-2,23,21,9,11,2,-1,-26,-8,-25,-21,-16,-24,-21,-24,-21,-21,-26,-24,-5,16,-2,-13,-13,-12,-8,-7,3,-5,-1,5,-5,-41,-33,-34,-39,-34,-38,-39,-39,-17,-19,-16,-15,14,23,17,11,19,-17,5,-26,-6,47,-5,17,-6,-7,7,-165,9,8,12,12,23,-18,-6
796,8,-13,15,10,-1,-3,0,0,-25,-5,-23,-18,-13,-21,-19,-19,-20,-17,-21,-21,-3,20,-3,-15,-12,-17,-9,-6,-1,-4,1,4,-5,-38,-23,-29,-40,-24,-41,-37,-39,-15,-13,-13,-11,14,26,20,11,21,-15,7,-24,-7,50,-8,14,-1,-6,12,-169,10,9,10,9,16,-19,-6
797,-4,-26,0,-1,-12,-16,-2,1,-24,0,-21,-16,-9,-16,-14,-14,-14,-14,-15,-17,-6,26,-2,-20,-17,-20,-8,-10,2,-3,1,3,-6,-34,-12,-23,-41,-17,-40,-34,-35,-11,-10,-7,-7,17,27,23,14,24,-13,6,-24,-7,54,-13,11,1,-4,15,-172,11,8,11,7,0,-22,-13
798,-16,-35,-10,-14,-22,-25,1,1,-23,4,-15,-11,-4,-12,-9,-9,-8,-10,-11,-9,-3,24,-4,-21,-20,-23,-5,-14,2,0,3,3,-5,-30,0,-15,-38,-10,-40,-29,-32,-5,-3,-5,-2,20,26,25,12,24,-12,5,-25,-6,57,-14,8,0,-3,17,-172,13,9,13,9,-11,-26,-18
799,-24,-42,-20,-25,-32,-34,5,0,-19,9,-10,-7,-2,-4,-4,-1,-2,-4,-7,-3,-7,25,-7,-20,-20,-23,-4,-13,-1,0,7,1,-6,-25,12,-8,-34,-2,-36,-24,-27,2,1,1,2,21,27,24,11,26,-9,6,-24,-6,57,-17,4,0,-1,22,-173,11,10,12,7,-21,-27,-18
800,-32,-45,-31,-35,-38,-43,3,-1,-17,11,-4,-3,2,-2,-1,4,2,3,-1,3,-4,24,-9,-20,-23,-26,-4,-15,-3,3,11,1,-6,-18,23,2,-28,8,-31,-15,-17,5,5,5,8,22,25,24,10,25,-7,5,-26,-6,60,-18,3,1,-3,24,-172,10,7,11,4,-32,-28,-20
801,-40,-49,-39,-41,-45,-45,4,-1,-13,14,-2,3,5,4,6,9,5,9,5,6,-2,19,-12,-19,-20,-28,-2,-18,-5,7,12,-2,-9,-9,33,9,-19,14,-24,-8,-10,9,10,10,14,22,23,27,9,26,-3,3,-26,-5,62,-20,-4,1,-1,25,-171,11,5,11,3,-40,-28,-22
802,-42,-49,-45,-44,-45,-48,5,1,-12,16,6,8,10,9,9,12,9,15,8,12,-5,19,-15,-18,-20,-26,0,-20,-4,6,13,-4,-8,-2,44,16,-13,23,-20,-3,-2,13,14,14,17,23,24,30,8,24,-2,2,-28,-6,64,-22,-3,5,1,26,-170,9,10,7,3,-47,-23,-22
803,-45,-47,-47,-48,-44,-48,6,-3,-7,16,11,12,12,14,15,17,12,19,14,19,-6,19,-20,-12,-20,-21,2,-19,-3,6,10,-5,-7,4,54,23,-7,27,-12,6,4,18,17,17,18,21,23,27,11,23,1,1,-28,-10,61,-23,-5,5,0,29,-164,6,7,4,2,-52,-22,-21
804,-42,-40,-48,-43,-42,-44,6,-2,1,16,12,13,13,16,17,20,19,20,17,20,-6,13,-24,-8,-13,-16,4,-19,-5,6,9,-4,-7,12,64,24,2,28,-3,14,13,21,20,19,22,20,19,27,12,21,3,-2,-32,-9,60,-21,-6,6,1,33,-161,7,4,3,0,-54,-21,-18
805,-38,-31,-44,-42,-37,-37,4,0,4,15,13,16,13,17,17,21,20,22,20,22,-5,8,-28,-5,-6,-9,6,-18,-3,6,9,-4,-9,17,73,28,10,31,3,21,17,20,24,24,24,21,14,25,11,19,6,-1,-29,-10,62,-21,-9,4,4,34,-155,3,2,1,-2,-52,-14,-15
806,-33,-24,-38,-35,-29,-27,4,2,8,13,17,18,15,20,18,21,19,21,22,24,-7,2,-35,3,0,-4,7,-19,-3,4,8,-4,-4,23,81,31,16,31,12,27,23,23,24,24,29,22,13,20,10,17,10,-5,-29,-11,60,-21,-8,4,5,37,-145,2,-2,0,-3,-48,-10,-14
807,-25,-15,-33,-27,-21,-20,5,6,12,12,17,16,17,20,18,22,20,22,21,22,-8,-4,-38,10,9,4,11,-21,-2,2,4,-2,-6,27,81,28,21,28,19,31,28,23,27,28,29,18,9,17,9,13,12,-5,-30,-13,59,-22,-8,3,6,38,-134,0,0,-1,-2,-42,-7,-15
808,-17,-3,-23,-18,-11,-9,7,8,18,7,17,16,13,22,15,22,20,18,21,22,-9,-4,-41,16,14,9,8,-20,-1,4,0,-4,-2,29,85,26,26,25,26,31,30,27,28,33,28,17,4,16,8,9,14,-7,-30,-13,54,-19,-6,3,8,40,-119,2,-1,-2,-5,-36,-3,-12
809,-7,6,-16,-7,-1,1,5,10,17,5,17,13,13,17,14,18,18,15,17,20,-10,-7,-44,23,18,17,7,-18,1,0,-3,-4,-4,31,88,26,28,20,31,32,30,26,31,32,31,14,1,12,9,5,16,-10,-28,-15,48,-18,-6,6,8,40,-104,0,-4,-2,-1,-28,3,-11
810,2,17,-4,3,10,9,7,11,14,4,19,13,9,15,11,13,16,12,15,13,-10,-12,-47,26,25,23,11,-20,1,-2,-5,1,-4,28,87,23,29,17,34,31,28,26,29,32,30,13,-4,11,7,2,20,-13,-25,-17,46,-15,-5,1,8,42,-86,-2,-5,-1,-2,-20,9,-4
811,12,23,7,13,18,20,8,11,15,2,14,7,8,9,10,8,10,12,11,10,-10,-12,-51,31,31,29,10,-16,4,-3,-9,3,-3,24,84,20,29,9,31,26,25,29,29,31,28,10,-8,7,7,-1,21,-13,-21,-22,40,-12,-5,1,9,40,-68,-3,-3,-3,0,-13,12,-4
812,21,29,15,22,26,31,8,8,13,1,11,6,5,7,5,5,5,5,8,4,-9,-14,-51,36,34,34,9,-16,6,-8,-13,3,-6,21,84,8,28,3,31,19,18,26,29,29,25,8,-11,2,6,-5,24,-12,-16,-24,37,-13,-7,4,9,39,-44,-2,-2,-2,4,-2,15,-2
813,29,33,26,27,34,36,5,9,15,0,8,5,1,3,1,1,4,3,3,0,-9,-10,-56,38,36,37,9,-14,7,-9,-14,6,-7,14,78,3,23,-2,26,14,14,22,28,26,24,6,-15,-1,4,-9,27,-17,-12,-24,33,-11,-6,2,9,35,-21,-1,0,1,11,5,18,-1
814,35,36,33,35,39,37,4,8,13,0,5,5,0,-1,1,-3,1,-3,-2,-1,-9,-12,-58,42,41,40,7,-13,10,-13,-19,7,-5,7,70,-4,17,-11,23,5,8,21,25,24,24,4,-18,-5,1,-13,28,-17,-6,-26,26,-10,-6,1,11,31,-1,1,2,5,11,11,19,-1
815,34,37,35,36,43,41,4,9,9,0,4,1,0,-4,-2,-3,-2,-4,-4,-5,-5,-8,-56,44,41,44,12,-8,12,-16,-19,9,-7,3,63,-12,10,-16,14,-2,1,20,24,22,21,0,-23,-6,0,-19,30,-15,-3,-27,22,-10,-5,-2,11,26,20,3,6,6,14,15,18,1
816,34,33,39,37,41,39,2,9,7,2,0,-2,-3,-6,-5,-5,-6,-5,-9,-6,-4,-5,-57,40,42,42,11,-9,11,-17,-17,12,-7,-3,55,-17,3,-19,8,-9,-5,18,19,18,17,0,-22,-11,-4,-20,31,-15,1,-28,17,-9,-6,-3,10,23,36,7,10,6,16,20,18,1
817,35,31,39,36,36,35,0,12,4,3,-3,-1,-2,-5,-7,-8,-5,-8,-7,-8,-4,1,-56,39,40,40,7,-5,14,-18,-16,15,-8,-11,48,-21,-5,-21,-1,-16,-11,14,17,12,15,-2,-26,-15,-6,-24,33,-15,9,-27,14,-9,-9,-3,10,14,52,11,15,11,17,21,16,2
818,30,21,35,31,28,28,0,10,-1,4,-2,1,1,-4,-5,-9,-6,-8,-7,-9,0,5,-57,35,37,39,5,-4,13,-20,-16,15,-9,-16,38,-22,-11,-22,-7,-21,-15,10,14,8,15,-7,-28,-17,-9,-27,32,-12,17,-30,10,-6,-8,-6,7,10,66,12,18,14,19,23,16,3
819,23,13,28,26,21,19,-3,9,-5,9,-1,-1,1,-5,-2,-6,-4,-6,-7,-9,1,9,-53,31,35,37,4,-3,16,-20,-16,16,-6,-21,27,-21,-16,-20,-16,-25,-21,8,10,6,9,-7,-26,-22,-8,-26,31,-9,21,-26,5,-4,-8,-8,8,6,77,16,18,15,18,26,12,5
820,17,4,21,18,11,14,-3,9,-5,11,0,3,4,-5,-2,-5,-2,-5,-9,-6,3,12,-53,26,30,32,2,0,17,-20,-17,15,-7,-25,22,-20,-20,-20,-21,-30,-22,7,6,1,6,-8,-26,-21,-13,-28,30,-7,28,-23,-1,-3,-9,-7,8,-1,86,18,18,18,17,24,7,8
821,7,-5,12,11,3,6,-6,10,-10,15,1,4,5,-4,-2,-2,-1,-3,-4,-5,4,17,-52,16,23,26,3,0,13,-19,-11,13,-8,-27,14,-21,-24,-14,-24,-33,-26,3,1,-2,2,-12,-27,-23,-15,-30,28,-5,33,-23,-1,-1,-9,-11,8,-3,91,18,18,16,16,24,6,9
822,-2,-13,2,1,-6,-5,-5,11,-11,15,2,7,8,1,2,1,3,0,-1,0,6,19,-50,10,16,17,1,4,14,-16,-6,11,-8,-26,5,-13,-27,-10,-28,-29,-25,1,-3,-5,-2,-13,-27,-22,-16,-29,27,-1,34,-21,-3,0,-9,-11,6,-8,93,19,18,19,12,23,1,11
823,-14,-22,-6,-9,-16,-12,-6,7,-8,12,6,9,12,5,5,3,6,3,2,4,9,20,-49,4,9,11,1,7,11,-12,-3,7,-7,-26,0,-9,-24,-4,-29,-27,-22,-5,-6,-9,-8,-15,-25,-23,-15,-28,23,3,35,-17,-3,2,-11,-9,6,-12,93,16,15,17,9,20,-2,10
824,-20,-28,-15,-17,-24,-20,-5,7,-10,15,6,12,13,6,9,8,8,6,6,5,9,21,-46,-2,2,4,2,9,9,-8,-2,7,-6,-20,-7,-2,-25,4,-28,-24,-20,-6,-8,-11,-8,-18,-23,-23,-18,-27,21,5,38,-11,-2,2,-11,-8,5,-12,92,14,14,10,3,19,-6,9
825,-27,-31,-24,-24,-30,-25,-5,3,-8,14,7,14,15,10,9,10,11,9,7,8,13,17,-40,-9,-4,-3,-1,11,5,-6,3,2,-6,-14,-10,6,-23,11,-25,-19,-14,-9,-12,-12,-14,-20,-19,-24,-18,-24,18,7,39,-8,-5,5,-13,-9,3,-15,88,10,9,6,-2,17,-11,11
826,-31,-32,-30,-30,-33,-32,-5,5,-9,14,10,15,16,11,14,14,15,13,12,11,12,15,-41,-17,-14,-11,-3,14,2,0,7,1,-7,-11,-16,14,-17,18,-24,-11,-9,-13,-12,-15,-15,-22,-15,-22,-17,-22,11,12,39,-1,-2,7,-13,-6,1,-17,88,5,3,2,-8,14,-13,10
827,-33,-32,-35,-33,-37,-32,-4,3,-7,11,12,15,17,15,16,15,15,14,15,15,13,13,-40,-22,-22,-17,-3,15,0,4,10,-2,-8,-2,-20,22,-14,22,-17,-2,-3,-13,-16,-16,-18,-23,-11,-23,-15,-19,8,12,39,3,-2,8,-11,-5,2,-19,84,2,-3,-3,-14,12,-19,9
828,-36,-31,-39,-34,-37,-32,-4,-1,-4,8,14,17,15,19,16,18,15,18,18,16,13,10,-38,-25,-27,-25,-4,19,-2,10,13,-7,-7,4,-22,25,-7,26,-9,8,5,-12,-16,-17,-17,-22,-7,-21,-16,-16,3,18,38,10,2,12,-12,-6,2,-21,84,-3,-7,-9,-20,7,-20,10
